Pipe DN,Pipe Schedule,Flange Class,Outside Diamter (mm),Length1,Length2,Wall Thickness (mm),Lumped Mass,Raised Face Depth,W Neck C (mm),Flange Outer Radius,Flange Thickness D (mm),Raised Face Radius,new_col
250,STD,300,273.0,1339.0,3406.0,9.27,276.0,1.5,117.3,222.25,46.1,161.95,2436
250,STD,300,273.0,3471.0,3013.0,9.27,276.0,1.5,117.3,222.25,46.1,161.95,2437
250,STD,300,273.0,3618.0,4528.0,9.27,276.0,1.5,117.3,222.25,46.1,161.95,2438
250,STD,300,273.0,2503.0,2282.0,9.27,276.0,1.5,117.3,222.25,46.1,161.95,2439
250,STD,300,273.0,613.0,3166.0,9.27,276.0,1.5,117.3,222.25,46.1,161.95,2440
250,STD,600,273.0,3835.0,3561.0,9.27,565.5,6.4,152.4,254.0,63.5,161.95,2441
250,STD,600,273.0,1963.0,2709.0,9.27,565.5,6.4,152.4,254.0,63.5,161.95,2442
250,STD,600,273.0,3999.0,508.0,9.27,565.5,6.4,152.4,254.0,63.5,161.95,2443
250,STD,600,273.0,2330.0,2437.0,9.27,565.5,6.4,152.4,254.0,63.5,161.95,2444
250,STD,600,273.0,601.0,2586.0,9.27,565.5,6.4,152.4,254.0,63.5,161.95,2445
250,STD,150,273.0,374.0,2818.0,9.27,240.0,1.5,101.6,203.2,28.7,161.95,2446
250,STD,150,273.0,1831.0,706.0,9.27,240.0,1.5,101.6,203.2,28.7,161.95,2447
250,STD,150,273.0,4146.0,1031.0,9.27,240.0,1.5,101.6,203.2,28.7,161.95,2448
250,STD,150,273.0,1710.0,4388.0,9.27,240.0,1.5,101.6,203.2,28.7,161.95,2449
250,STD,150,273.0,4983.0,3189.0,9.27,240.0,1.5,101.6,203.2,28.7,161.95,2450
250,STD,300,273.0,3300.0,3245.0,9.27,460.0,1.5,117.3,222.25,46.1,161.95,2451
250,STD,300,273.0,1072.0,4367.0,9.27,460.0,1.5,117.3,222.25,46.1,161.95,2452
250,STD,300,273.0,1726.0,3888.0,9.27,460.0,1.5,117.3,222.25,46.1,161.95,2453
250,STD,300,273.0,869.0,962.0,9.27,460.0,1.5,117.3,222.25,46.1,161.95,2454
250,STD,300,273.0,1379.0,1250.0,9.27,460.0,1.5,117.3,222.25,46.1,161.95,2455
250,STD,600,273.0,847.0,3012.0,9.27,942.5,6.4,152.4,254.0,63.5,161.95,2456
250,STD,600,273.0,1367.0,624.0,9.27,942.5,6.4,152.4,254.0,63.5,161.95,2457
250,STD,600,273.0,2317.0,1579.0,9.27,942.5,6.4,152.4,254.0,63.5,161.95,2458
250,STD,600,273.0,2036.0,1744.0,9.27,942.5,6.4,152.4,254.0,63.5,161.95,2459
250,STD,600,273.0,3524.0,4904.0,9.27,942.5,6.4,152.4,254.0,63.5,161.95,2460
250,80,150,273.0,4499.0,672.0,15.09,0.0001,1.5,101.6,203.2,28.7,161.95,2461
250,80,150,273.0,4614.0,3120.0,15.09,0.0001,1.5,101.6,203.2,28.7,161.95,2462
250,80,150,273.0,1432.0,3182.0,15.09,0.0001,1.5,101.6,203.2,28.7,161.95,2463
250,80,150,273.0,1089.0,4841.0,15.09,0.0001,1.5,101.6,203.2,28.7,161.95,2464
250,80,150,273.0,4437.0,2130.0,15.09,0.0001,1.5,101.6,203.2,28.7,161.95,2465
250,80,300,273.0,3265.0,3422.0,15.09,0.0001,1.5,117.3,222.25,46.1,161.95,2466
250,80,300,273.0,2718.0,1352.0,15.09,0.0001,1.5,117.3,222.25,46.1,161.95,2467
250,80,300,273.0,586.0,4985.0,15.09,0.0001,1.5,117.3,222.25,46.1,161.95,2468
250,80,300,273.0,1230.0,1923.0,15.09,0.0001,1.5,117.3,222.25,46.1,161.95,2469
250,80,300,273.0,4577.0,333.0,15.09,0.0001,1.5,117.3,222.25,46.1,161.95,2470
250,80,600,273.0,4180.0,1293.0,15.09,0.0001,6.4,152.4,254.0,63.5,161.95,2471
250,80,600,273.0,4625.0,3464.0,15.09,0.0001,6.4,152.4,254.0,63.5,161.95,2472
250,80,600,273.0,4379.0,321.0,15.09,0.0001,6.4,152.4,254.0,63.5,161.95,2473
250,80,600,273.0,4925.0,4741.0,15.09,0.0001,6.4,152.4,254.0,63.5,161.95,2474
250,80,600,273.0,755.0,2995.0,15.09,0.0001,6.4,152.4,254.0,63.5,161.95,2475
250,80,150,273.0,2177.0,2907.0,15.09,192.0,1.5,101.6,203.2,28.7,161.95,2476
250,80,150,273.0,471.0,4053.0,15.09,192.0,1.5,101.6,203.2,28.7,161.95,2477
250,80,150,273.0,3389.0,1500.0,15.09,192.0,1.5,101.6,203.2,28.7,161.95,2478
250,80,150,273.0,3268.0,2268.0,15.09,192.0,1.5,101.6,203.2,28.7,161.95,2479
250,80,150,273.0,2201.0,895.0,15.09,192.0,1.5,101.6,203.2,28.7,161.95,2480
250,80,300,273.0,2523.0,386.0,15.09,368.0,1.5,117.3,222.25,46.1,161.95,2481
250,80,300,273.0,2807.0,4027.0,15.09,368.0,1.5,117.3,222.25,46.1,161.95,2482
250,80,300,273.0,1358.0,1449.0,15.09,368.0,1.5,117.3,222.25,46.1,161.95,2483
250,80,300,273.0,2091.0,1428.0,15.09,368.0,1.5,117.3,222.25,46.1,161.95,2484
250,80,300,273.0,1391.0,1340.0,15.09,368.0,1.5,117.3,222.25,46.1,161.95,2485
250,80,600,273.0,2376.0,3054.0,15.09,754.0,6.4,152.4,254.0,63.5,161.95,2486
250,80,600,273.0,4032.0,3092.0,15.09,754.0,6.4,152.4,254.0,63.5,161.95,2487
250,80,600,273.0,2907.0,2933.0,15.09,754.0,6.4,152.4,254.0,63.5,161.95,2488
250,80,600,273.0,3224.0,936.0,15.09,754.0,6.4,152.4,254.0,63.5,161.95,2489
250,80,600,273.0,369.0,541.0,15.09,754.0,6.4,152.4,254.0,63.5,161.95,2490
250,80,150,273.0,4870.0,2199.0,15.09,144.0,1.5,101.6,203.2,28.7,161.95,2491
250,80,150,273.0,4870.0,3369.0,15.09,144.0,1.5,101.6,203.2,28.7,161.95,2492
250,80,150,273.0,4596.0,1658.0,15.09,144.0,1.5,101.6,203.2,28.7,161.95,2493
250,80,150,273.0,4832.0,2925.0,15.09,144.0,1.5,101.6,203.2,28.7,161.95,2494
250,80,150,273.0,3513.0,1294.0,15.09,144.0,1.5,101.6,203.2,28.7,161.95,2495
250,80,300,273.0,1246.0,4439.0,15.09,276.0,1.5,117.3,222.25,46.1,161.95,2496
250,80,300,273.0,1794.0,1843.0,15.09,276.0,1.5,117.3,222.25,46.1,161.95,2497
250,80,300,273.0,720.0,1900.0,15.09,276.0,1.5,117.3,222.25,46.1,161.95,2498
250,80,300,273.0,3201.0,1188.0,15.09,276.0,1.5,117.3,222.25,46.1,161.95,2499
250,80,300,273.0,4365.0,4342.0,15.09,276.0,1.5,117.3,222.25,46.1,161.95,2500
250,80,600,273.0,1505.0,4572.0,15.09,565.5,6.4,152.4,254.0,63.5,161.95,2501
250,80,600,273.0,373.0,3768.0,15.09,565.5,6.4,152.4,254.0,63.5,161.95,2502
250,80,600,273.0,1387.0,4270.0,15.09,565.5,6.4,152.4,254.0,63.5,161.95,2503
250,80,600,273.0,1253.0,2598.0,15.09,565.5,6.4,152.4,254.0,63.5,161.95,2504
250,80,600,273.0,4676.0,2748.0,15.09,565.5,6.4,152.4,254.0,63.5,161.95,2505
250,80,150,273.0,2546.0,2734.0,15.09,240.0,1.5,101.6,203.2,28.7,161.95,2506
250,80,150,273.0,4985.0,1756.0,15.09,240.0,1.5,101.6,203.2,28.7,161.95,2507
250,80,150,273.0,4738.0,3610.0,15.09,240.0,1.5,101.6,203.2,28.7,161.95,2508
250,80,150,273.0,3754.0,3586.0,15.09,240.0,1.5,101.6,203.2,28.7,161.95,2509
250,80,150,273.0,4644.0,1143.0,15.09,240.0,1.5,101.6,203.2,28.7,161.95,2510
250,80,300,273.0,1499.0,4922.0,15.09,460.0,1.5,117.3,222.25,46.1,161.95,2511
250,80,300,273.0,2903.0,2918.0,15.09,460.0,1.5,117.3,222.25,46.1,161.95,2512
250,80,300,273.0,2999.0,2132.0,15.09,460.0,1.5,117.3,222.25,46.1,161.95,2513
250,80,300,273.0,3929.0,4058.0,15.09,460.0,1.5,117.3,222.25,46.1,161.95,2514
250,80,300,273.0,1445.0,4491.0,15.09,460.0,1.5,117.3,222.25,46.1,161.95,2515
250,80,600,273.0,2598.0,1233.0,15.09,942.5,6.4,152.4,254.0,63.5,161.95,2516
250,80,600,273.0,1395.0,3215.0,15.09,942.5,6.4,152.4,254.0,63.5,161.95,2517
250,80,600,273.0,761.0,2827.0,15.09,942.5,6.4,152.4,254.0,63.5,161.95,2518
250,80,600,273.0,879.0,1415.0,15.09,942.5,6.4,152.4,254.0,63.5,161.95,2519
250,80,600,273.0,2505.0,3475.0,15.09,942.5,6.4,152.4,254.0,63.5,161.95,2520
250,XS,150,273.0,2078.0,1918.0,12.7,0.0001,1.5,101.6,203.2,28.7,161.95,2521
250,XS,150,273.0,4059.0,1654.0,12.7,0.0001,1.5,101.6,203.2,28.7,161.95,2522
250,XS,150,273.0,2717.0,1614.0,12.7,0.0001,1.5,101.6,203.2,28.7,161.95,2523
250,XS,150,273.0,1638.0,2672.0,12.7,0.0001,1.5,101.6,203.2,28.7,161.95,2524
250,XS,150,273.0,3282.0,3477.0,12.7,0.0001,1.5,101.6,203.2,28.7,161.95,2525
250,XS,300,273.0,2734.0,1781.0,12.7,0.0001,1.5,117.3,222.25,46.1,161.95,2526
250,XS,300,273.0,4647.0,498.0,12.7,0.0001,1.5,117.3,222.25,46.1,161.95,2527
250,XS,300,273.0,875.0,3043.0,12.7,0.0001,1.5,117.3,222.25,46.1,161.95,2528
250,XS,300,273.0,405.0,2235.0,12.7,0.0001,1.5,117.3,222.25,46.1,161.95,2529
250,XS,300,273.0,4012.0,4480.0,12.7,0.0001,1.5,117.3,222.25,46.1,161.95,2530
250,XS,600,273.0,3831.0,2369.0,12.7,0.0001,6.4,152.4,254.0,63.5,161.95,2531
250,XS,600,273.0,1372.0,2286.0,12.7,0.0001,6.4,152.4,254.0,63.5,161.95,2532
250,XS,600,273.0,2330.0,891.0,12.7,0.0001,6.4,152.4,254.0,63.5,161.95,2533
250,XS,600,273.0,4021.0,2784.0,12.7,0.0001,6.4,152.4,254.0,63.5,161.95,2534
250,XS,600,273.0,1406.0,3408.0,12.7,0.0001,6.4,152.4,254.0,63.5,161.95,2535
250,XS,150,273.0,4067.0,1240.0,12.7,192.0,1.5,101.6,203.2,28.7,161.95,2536
250,XS,150,273.0,1174.0,2940.0,12.7,192.0,1.5,101.6,203.2,28.7,161.95,2537
250,XS,150,273.0,2966.0,3325.0,12.7,192.0,1.5,101.6,203.2,28.7,161.95,2538
250,XS,150,273.0,2309.0,4319.0,12.7,192.0,1.5,101.6,203.2,28.7,161.95,2539
250,XS,150,273.0,2198.0,4245.0,12.7,192.0,1.5,101.6,203.2,28.7,161.95,2540
250,XS,300,273.0,3122.0,681.0,12.7,368.0,1.5,117.3,222.25,46.1,161.95,2541
250,XS,300,273.0,1869.0,3707.0,12.7,368.0,1.5,117.3,222.25,46.1,161.95,2542
250,XS,300,273.0,4475.0,3390.0,12.7,368.0,1.5,117.3,222.25,46.1,161.95,2543
250,XS,300,273.0,1711.0,965.0,12.7,368.0,1.5,117.3,222.25,46.1,161.95,2544
250,XS,300,273.0,2755.0,2709.0,12.7,368.0,1.5,117.3,222.25,46.1,161.95,2545
250,XS,600,273.0,3579.0,4783.0,12.7,754.0,6.4,152.4,254.0,63.5,161.95,2546
250,XS,600,273.0,997.0,4648.0,12.7,754.0,6.4,152.4,254.0,63.5,161.95,2547
250,XS,600,273.0,1260.0,2943.0,12.7,754.0,6.4,152.4,254.0,63.5,161.95,2548
250,XS,600,273.0,3195.0,4591.0,12.7,754.0,6.4,152.4,254.0,63.5,161.95,2549
250,XS,600,273.0,4799.0,3658.0,12.7,754.0,6.4,152.4,254.0,63.5,161.95,2550
250,XS,150,273.0,2045.0,1993.0,12.7,144.0,1.5,101.6,203.2,28.7,161.95,2551
250,XS,150,273.0,2894.0,2379.0,12.7,144.0,1.5,101.6,203.2,28.7,161.95,2552
250,XS,150,273.0,2429.0,3277.0,12.7,144.0,1.5,101.6,203.2,28.7,161.95,2553
250,XS,150,273.0,2021.0,1936.0,12.7,144.0,1.5,101.6,203.2,28.7,161.95,2554
250,XS,150,273.0,961.0,4988.0,12.7,144.0,1.5,101.6,203.2,28.7,161.95,2555
250,XS,300,273.0,497.0,1107.0,12.7,276.0,1.5,117.3,222.25,46.1,161.95,2556
250,XS,300,273.0,4861.0,1181.0,12.7,276.0,1.5,117.3,222.25,46.1,161.95,2557
250,XS,300,273.0,3499.0,3857.0,12.7,276.0,1.5,117.3,222.25,46.1,161.95,2558
250,XS,300,273.0,3240.0,3295.0,12.7,276.0,1.5,117.3,222.25,46.1,161.95,2559
250,XS,300,273.0,4532.0,3857.0,12.7,276.0,1.5,117.3,222.25,46.1,161.95,2560
250,XS,600,273.0,2240.0,2696.0,12.7,565.5,6.4,152.4,254.0,63.5,161.95,2561
250,XS,600,273.0,3205.0,1515.0,12.7,565.5,6.4,152.4,254.0,63.5,161.95,2562
250,XS,600,273.0,913.0,1735.0,12.7,565.5,6.4,152.4,254.0,63.5,161.95,2563
250,XS,600,273.0,2207.0,2888.0,12.7,565.5,6.4,152.4,254.0,63.5,161.95,2564
250,XS,600,273.0,4242.0,1954.0,12.7,565.5,6.4,152.4,254.0,63.5,161.95,2565
250,XS,150,273.0,1531.0,2146.0,12.7,240.0,1.5,101.6,203.2,28.7,161.95,2566
250,XS,150,273.0,3087.0,4283.0,12.7,240.0,1.5,101.6,203.2,28.7,161.95,2567
250,XS,150,273.0,1081.0,3999.0,12.7,240.0,1.5,101.6,203.2,28.7,161.95,2568
250,XS,150,273.0,628.0,2251.0,12.7,240.0,1.5,101.6,203.2,28.7,161.95,2569
250,XS,150,273.0,678.0,2868.0,12.7,240.0,1.5,101.6,203.2,28.7,161.95,2570
250,XS,300,273.0,3705.0,1817.0,12.7,460.0,1.5,117.3,222.25,46.1,161.95,2571
250,XS,300,273.0,2589.0,2407.0,12.7,460.0,1.5,117.3,222.25,46.1,161.95,2572
250,XS,300,273.0,616.0,3789.0,12.7,460.0,1.5,117.3,222.25,46.1,161.95,2573
250,XS,300,273.0,2533.0,4150.0,12.7,460.0,1.5,117.3,222.25,46.1,161.95,2574
250,XS,300,273.0,1921.0,333.0,12.7,460.0,1.5,117.3,222.25,46.1,161.95,2575
250,XS,600,273.0,873.0,3043.0,12.7,942.5,6.4,152.4,254.0,63.5,161.95,2576
250,XS,600,273.0,2935.0,1498.0,12.7,942.5,6.4,152.4,254.0,63.5,161.95,2577
250,XS,600,273.0,1133.0,763.0,12.7,942.5,6.4,152.4,254.0,63.5,161.95,2578
250,XS,600,273.0,4234.0,3446.0,12.7,942.5,6.4,152.4,254.0,63.5,161.95,2579
250,XS,600,273.0,3728.0,4836.0,12.7,942.5,6.4,152.4,254.0,63.5,161.95,2580
250,XXS,150,273.0,2584.0,3653.0,25.4,0.0001,1.5,101.6,203.2,28.7,161.95,2581
250,XXS,150,273.0,4857.0,751.0,25.4,0.0001,1.5,101.6,203.2,28.7,161.95,2582
250,XXS,150,273.0,4733.0,3990.0,25.4,0.0001,1.5,101.6,203.2,28.7,161.95,2583
250,XXS,150,273.0,3941.0,3996.0,25.4,0.0001,1.5,101.6,203.2,28.7,161.95,2584
250,XXS,150,273.0,2459.0,3485.0,25.4,0.0001,1.5,101.6,203.2,28.7,161.95,2585
250,XXS,300,273.0,2870.0,2137.0,25.4,0.0001,1.5,117.3,222.25,46.1,161.95,2586
250,XXS,300,273.0,4554.0,4219.0,25.4,0.0001,1.5,117.3,222.25,46.1,161.95,2587
250,XXS,300,273.0,3276.0,4674.0,25.4,0.0001,1.5,117.3,222.25,46.1,161.95,2588
250,XXS,300,273.0,3066.0,602.0,25.4,0.0001,1.5,117.3,222.25,46.1,161.95,2589
250,XXS,300,273.0,3652.0,1412.0,25.4,0.0001,1.5,117.3,222.25,46.1,161.95,2590
250,XXS,600,273.0,3521.0,4407.0,25.4,0.0001,6.4,152.4,254.0,63.5,161.95,2591
250,XXS,600,273.0,2734.0,1361.0,25.4,0.0001,6.4,152.4,254.0,63.5,161.95,2592
250,XXS,600,273.0,3616.0,2122.0,25.4,0.0001,6.4,152.4,254.0,63.5,161.95,2593
250,XXS,600,273.0,3199.0,1363.0,25.4,0.0001,6.4,152.4,254.0,63.5,161.95,2594
250,XXS,600,273.0,1043.0,655.0,25.4,0.0001,6.4,152.4,254.0,63.5,161.95,2595
250,XXS,150,273.0,678.0,4469.0,25.4,192.0,1.5,101.6,203.2,28.7,161.95,2596
250,XXS,150,273.0,3814.0,2437.0,25.4,192.0,1.5,101.6,203.2,28.7,161.95,2597
250,XXS,150,273.0,4400.0,2471.0,25.4,192.0,1.5,101.6,203.2,28.7,161.95,2598
250,XXS,150,273.0,4327.0,3556.0,25.4,192.0,1.5,101.6,203.2,28.7,161.95,2599
250,XXS,150,273.0,4630.0,912.0,25.4,192.0,1.5,101.6,203.2,28.7,161.95,2600
250,XXS,300,273.0,4048.0,1358.0,25.4,368.0,1.5,117.3,222.25,46.1,161.95,2601
250,XXS,300,273.0,767.0,4375.0,25.4,368.0,1.5,117.3,222.25,46.1,161.95,2602
250,XXS,300,273.0,327.0,4986.0,25.4,368.0,1.5,117.3,222.25,46.1,161.95,2603
250,XXS,300,273.0,1892.0,3309.0,25.4,368.0,1.5,117.3,222.25,46.1,161.95,2604
250,XXS,300,273.0,3802.0,4033.0,25.4,368.0,1.5,117.3,222.25,46.1,161.95,2605
250,XXS,600,273.0,4328.0,3995.0,25.4,754.0,6.4,152.4,254.0,63.5,161.95,2606
250,XXS,600,273.0,3508.0,678.0,25.4,754.0,6.4,152.4,254.0,63.5,161.95,2607
250,XXS,600,273.0,3490.0,1168.0,25.4,754.0,6.4,152.4,254.0,63.5,161.95,2608
250,XXS,600,273.0,3806.0,743.0,25.4,754.0,6.4,152.4,254.0,63.5,161.95,2609
250,XXS,600,273.0,4328.0,462.0,25.4,754.0,6.4,152.4,254.0,63.5,161.95,2610
250,XXS,150,273.0,2797.0,4843.0,25.4,144.0,1.5,101.6,203.2,28.7,161.95,2611
250,XXS,150,273.0,4837.0,1237.0,25.4,144.0,1.5,101.6,203.2,28.7,161.95,2612
250,XXS,150,273.0,967.0,2703.0,25.4,144.0,1.5,101.6,203.2,28.7,161.95,2613
250,XXS,150,273.0,1318.0,3741.0,25.4,144.0,1.5,101.6,203.2,28.7,161.95,2614
250,XXS,150,273.0,2645.0,826.0,25.4,144.0,1.5,101.6,203.2,28.7,161.95,2615
250,XXS,300,273.0,2688.0,4056.0,25.4,276.0,1.5,117.3,222.25,46.1,161.95,2616
250,XXS,300,273.0,1510.0,4914.0,25.4,276.0,1.5,117.3,222.25,46.1,161.95,2617
250,XXS,300,273.0,465.0,3913.0,25.4,276.0,1.5,117.3,222.25,46.1,161.95,2618
250,XXS,300,273.0,381.0,4195.0,25.4,276.0,1.5,117.3,222.25,46.1,161.95,2619
250,XXS,300,273.0,3317.0,1057.0,25.4,276.0,1.5,117.3,222.25,46.1,161.95,2620
250,XXS,600,273.0,1911.0,4967.0,25.4,565.5,6.4,152.4,254.0,63.5,161.95,2621
250,XXS,600,273.0,3357.0,2215.0,25.4,565.5,6.4,152.4,254.0,63.5,161.95,2622
250,XXS,600,273.0,3512.0,3723.0,25.4,565.5,6.4,152.4,254.0,63.5,161.95,2623
250,XXS,600,273.0,1222.0,1276.0,25.4,565.5,6.4,152.4,254.0,63.5,161.95,2624
250,XXS,600,273.0,932.0,1136.0,25.4,565.5,6.4,152.4,254.0,63.5,161.95,2625
250,XXS,150,273.0,3785.0,2270.0,25.4,240.0,1.5,101.6,203.2,28.7,161.95,2626
250,XXS,150,273.0,846.0,2519.0,25.4,240.0,1.5,101.6,203.2,28.7,161.95,2627
250,XXS,150,273.0,4452.0,1119.0,25.4,240.0,1.5,101.6,203.2,28.7,161.95,2628
250,XXS,150,273.0,2539.0,4945.0,25.4,240.0,1.5,101.6,203.2,28.7,161.95,2629
250,XXS,150,273.0,4758.0,2809.0,25.4,240.0,1.5,101.6,203.2,28.7,161.95,2630
250,XXS,300,273.0,1954.0,2721.0,25.4,460.0,1.5,117.3,222.25,46.1,161.95,2631
250,XXS,300,273.0,2458.0,764.0,25.4,460.0,1.5,117.3,222.25,46.1,161.95,2632
250,XXS,300,273.0,578.0,2123.0,25.4,460.0,1.5,117.3,222.25,46.1,161.95,2633
250,XXS,300,273.0,4547.0,2339.0,25.4,460.0,1.5,117.3,222.25,46.1,161.95,2634
250,XXS,300,273.0,4190.0,2269.0,25.4,460.0,1.5,117.3,222.25,46.1,161.95,2635
250,XXS,600,273.0,311.0,3786.0,25.4,942.5,6.4,152.4,254.0,63.5,161.95,2636
250,XXS,600,273.0,3810.0,4973.0,25.4,942.5,6.4,152.4,254.0,63.5,161.95,2637
250,XXS,600,273.0,3451.0,3222.0,25.4,942.5,6.4,152.4,254.0,63.5,161.95,2638
250,XXS,600,273.0,555.0,4925.0,25.4,942.5,6.4,152.4,254.0,63.5,161.95,2639
250,XXS,600,273.0,4245.0,3325.0,25.4,942.5,6.4,152.4,254.0,63.5,161.95,2640
300,40,150,323.8,557.0,3375.0,10.31,0.0001,1.5,114.3,241.3,30.3,190.5,2641
300,40,150,323.8,2095.0,1224.0,10.31,0.0001,1.5,114.3,241.3,30.3,190.5,2642
300,40,150,323.8,949.0,2088.0,10.31,0.0001,1.5,114.3,241.3,30.3,190.5,2643
300,40,150,323.8,3137.0,3947.0,10.31,0.0001,1.5,114.3,241.3,30.3,190.5,2644
300,40,150,323.8,3525.0,494.0,10.31,0.0001,1.5,114.3,241.3,30.3,190.5,2645
300,40,300,323.8,2522.0,452.0,10.31,0.0001,1.5,130.0,260.35,49.3,190.5,2646
300,40,300,323.8,4334.0,2785.0,10.31,0.0001,1.5,130.0,260.35,49.3,190.5,2647
300,40,300,323.8,400.0,1310.0,10.31,0.0001,1.5,130.0,260.35,49.3,190.5,2648
300,40,300,323.8,1387.0,1975.0,10.31,0.0001,1.5,130.0,260.35,49.3,190.5,2649
300,40,300,323.8,1350.0,357.0,10.31,0.0001,1.5,130.0,260.35,49.3,190.5,2650
300,40,600,323.8,1021.0,1513.0,10.31,0.0001,6.4,155.4,279.4,66.5,190.5,2651
300,40,600,323.8,4123.0,1533.0,10.31,0.0001,6.4,155.4,279.4,66.5,190.5,2652
300,40,600,323.8,2722.0,2168.0,10.31,0.0001,6.4,155.4,279.4,66.5,190.5,2653
300,40,600,323.8,1493.0,707.0,10.31,0.0001,6.4,155.4,279.4,66.5,190.5,2654
300,40,600,323.8,3453.0,1689.0,10.31,0.0001,6.4,155.4,279.4,66.5,190.5,2655
300,40,150,323.8,1691.0,4099.0,10.31,287.0,1.5,114.3,241.3,30.3,190.5,2656
300,40,150,323.8,1877.0,3653.0,10.31,287.0,1.5,114.3,241.3,30.3,190.5,2657
300,40,150,323.8,4676.0,1691.0,10.31,287.0,1.5,114.3,241.3,30.3,190.5,2658
300,40,150,323.8,4425.0,4700.0,10.31,287.0,1.5,114.3,241.3,30.3,190.5,2659
300,40,150,323.8,4337.0,1185.0,10.31,287.0,1.5,114.3,241.3,30.3,190.5,2660
300,40,300,323.8,4857.0,1865.0,10.31,522.0,1.5,130.0,260.35,49.3,190.5,2661
300,40,300,323.8,4366.0,877.0,10.31,522.0,1.5,130.0,260.35,49.3,190.5,2662
300,40,300,323.8,3330.0,2814.0,10.31,522.0,1.5,130.0,260.35,49.3,190.5,2663
300,40,300,323.8,4381.0,1480.0,10.31,522.0,1.5,130.0,260.35,49.3,190.5,2664
300,40,300,323.8,4432.0,4343.0,10.31,522.0,1.5,130.0,260.35,49.3,190.5,2665
300,40,600,323.8,2283.0,1731.0,10.31,936.0,6.4,155.4,279.4,66.5,190.5,2666
300,40,600,323.8,4557.0,1629.0,10.31,936.0,6.4,155.4,279.4,66.5,190.5,2667
300,40,600,323.8,2108.0,4883.0,10.31,936.0,6.4,155.4,279.4,66.5,190.5,2668
300,40,600,323.8,2167.0,1374.0,10.31,936.0,6.4,155.4,279.4,66.5,190.5,2669
300,40,600,323.8,490.0,3665.0,10.31,936.0,6.4,155.4,279.4,66.5,190.5,2670
300,40,150,323.8,4247.0,1576.0,10.31,215.25,1.5,114.3,241.3,30.3,190.5,2671
300,40,150,323.8,1505.0,4422.0,10.31,215.25,1.5,114.3,241.3,30.3,190.5,2672
300,40,150,323.8,659.0,1771.0,10.31,215.25,1.5,114.3,241.3,30.3,190.5,2673
300,40,150,323.8,926.0,2817.0,10.31,215.25,1.5,114.3,241.3,30.3,190.5,2674
300,40,150,323.8,4147.0,4714.0,10.31,215.25,1.5,114.3,241.3,30.3,190.5,2675
300,40,300,323.8,4000.0,725.0,10.31,391.5,1.5,130.0,260.35,49.3,190.5,2676
300,40,300,323.8,4052.0,4068.0,10.31,391.5,1.5,130.0,260.35,49.3,190.5,2677
300,40,300,323.8,4118.0,4104.0,10.31,391.5,1.5,130.0,260.35,49.3,190.5,2678
300,40,300,323.8,4358.0,2727.0,10.31,391.5,1.5,130.0,260.35,49.3,190.5,2679
300,40,300,323.8,4113.0,1926.0,10.31,391.5,1.5,130.0,260.35,49.3,190.5,2680
300,40,600,323.8,1014.0,2231.0,10.31,702.0,6.4,155.4,279.4,66.5,190.5,2681
300,40,600,323.8,4048.0,3693.0,10.31,702.0,6.4,155.4,279.4,66.5,190.5,2682
300,40,600,323.8,3449.0,4072.0,10.31,702.0,6.4,155.4,279.4,66.5,190.5,2683
300,40,600,323.8,2554.0,1914.0,10.31,702.0,6.4,155.4,279.4,66.5,190.5,2684
300,40,600,323.8,3592.0,3000.0,10.31,702.0,6.4,155.4,279.4,66.5,190.5,2685
300,40,150,323.8,2824.0,4704.0,10.31,358.75,1.5,114.3,241.3,30.3,190.5,2686
300,40,150,323.8,1350.0,4083.0,10.31,358.75,1.5,114.3,241.3,30.3,190.5,2687
300,40,150,323.8,2295.0,1436.0,10.31,358.75,1.5,114.3,241.3,30.3,190.5,2688
300,40,150,323.8,1857.0,4407.0,10.31,358.75,1.5,114.3,241.3,30.3,190.5,2689
300,40,150,323.8,4525.0,2492.0,10.31,358.75,1.5,114.3,241.3,30.3,190.5,2690
300,40,300,323.8,400.0,4326.0,10.31,652.5,1.5,130.0,260.35,49.3,190.5,2691
300,40,300,323.8,2201.0,2422.0,10.31,652.5,1.5,130.0,260.35,49.3,190.5,2692
300,40,300,323.8,1970.0,301.0,10.31,652.5,1.5,130.0,260.35,49.3,190.5,2693
300,40,300,323.8,4015.0,1003.0,10.31,652.5,1.5,130.0,260.35,49.3,190.5,2694
300,40,300,323.8,1656.0,464.0,10.31,652.5,1.5,130.0,260.35,49.3,190.5,2695
300,40,600,323.8,3142.0,3422.0,10.31,1170.0,6.4,155.4,279.4,66.5,190.5,2696
300,40,600,323.8,4212.0,1780.0,10.31,1170.0,6.4,155.4,279.4,66.5,190.5,2697
300,40,600,323.8,950.0,4510.0,10.31,1170.0,6.4,155.4,279.4,66.5,190.5,2698
300,40,600,323.8,4088.0,3174.0,10.31,1170.0,6.4,155.4,279.4,66.5,190.5,2699
300,40,600,323.8,3712.0,884.0,10.31,1170.0,6.4,155.4,279.4,66.5,190.5,2700
300,STD,150,323.8,1634.0,1972.0,9.53,0.0001,1.5,114.3,241.3,30.3,190.5,2701
300,STD,150,323.8,4121.0,4664.0,9.53,0.0001,1.5,114.3,241.3,30.3,190.5,2702
300,STD,150,323.8,2919.0,1871.0,9.53,0.0001,1.5,114.3,241.3,30.3,190.5,2703
