pipe_dn,pipe_schedule,flange_class,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,frequency,x_deformation_position,y_deformation_position,z_deformation_position,support,allowable_deformation
150,80,300,2503,4828,10.97,183.75,1.5,98.6,158.75,35.1,107.95,5.8196,-426.17,0,84.15,Pinned_Pinned,7.564
150,80,300,708,3273,10.97,183.75,1.5,98.6,158.75,35.1,107.95,6.798,-659.73,0,84.15,Pinned_Pinned,6.248
150,80,300,455,1967,10.97,183.75,1.5,98.6,158.75,35.1,107.95,7.9047,-594.12,0,84.15,Pinned_Pinned,4.955
150,80,300,3978,344,10.97,183.75,1.5,98.6,158.75,35.1,107.95,8.5145,419.04,0,84.15,Pinned_Pinned,4.181
150,80,600,3620,2418,10.97,346.25,6.4,117.3,177.8,47.8,107.95,4.7861,-271.38,0,-84.15,Pinned_Pinned,6.451
150,80,600,3065,3336,10.97,346.25,6.4,117.3,177.8,47.8,107.95,4.6759,-381.51,0,-84.15,Pinned_Pinned,6.71
150,80,600,3938,2379,10.97,346.25,6.4,117.3,177.8,47.8,107.95,4.7699,-54.2,0,-177.8,Pinned_Pinned,6.486
150,80,600,2027,2951,10.97,346.25,6.4,117.3,177.8,47.8,107.95,4.7624,-339.97,0,-84.15,Pinned_Pinned,6.524
150,80,600,2030,1129,10.97,346.25,6.4,117.3,177.8,47.8,107.95,5.5517,54.2,0,-177.8,Pinned_Pinned,5.049
150,XS,150,4786,4105,10.97,0,1.5,88.9,139.7,23.9,107.95,7.9586,-330.05,0,84.15,Pinned_Pinned,9.266
150,XS,150,2946,4434,10.97,0,1.5,88.9,139.7,23.9,107.95,8.4797,-505.32,0,84.15,Pinned_Pinned,8.832
150,XS,150,3865,4835,10.97,0,1.5,88.9,139.7,23.9,107.95,8.3323,-455,0,84.15,Pinned_Pinned,9.018
150,XS,150,3343,2715,10.97,0,1.5,88.9,139.7,23.9,107.95,8.7533,-407.53,0,84.15,Pinned_Pinned,8.483
150,XS,150,3170,2990,10.97,0,1.5,88.9,139.7,23.9,107.95,8.6255,-421,0,84.15,Pinned_Pinned,8.653
150,XS,300,1206,351,10.97,0,1.5,98.6,158.75,35.1,107.95,16.9902,259.08,0,84.15,Pinned_Pinned,3.498
150,XS,300,4675,392,10.97,0,1.5,98.6,158.75,35.1,107.95,11.7917,474.8,0,84.15,Pinned_Pinned,5.277
150,XS,300,2245,2557,10.97,0,1.5,98.6,158.75,35.1,107.95,8.5689,-431.6,0,84.15,Pinned_Pinned,7.751
150,XS,300,3306,2309,10.97,0,1.5,98.6,158.75,35.1,107.95,8.6683,-368.33,0,84.15,Pinned_Pinned,7.55
150,XS,300,1133,1648,10.97,0,1.5,98.6,158.75,35.1,107.95,10.8919,-378.8,0,84.15,Pinned_Pinned,5.85
150,XS,600,4596,955,10.97,0,6.4,117.3,177.8,47.8,107.95,9.1836,117.3,64.463,-54.091,Pinned_Pinned,5.808
150,XS,600,3767,4034,10.97,0,6.4,117.3,177.8,47.8,107.95,7.4503,-426.34,0,-84.15,Pinned_Pinned,7.513
150,XS,600,801,1698,10.97,0,6.4,117.3,177.8,47.8,107.95,10.2789,-427.27,0,84.15,Pinned_Pinned,5.065
150,XS,600,756,3702,10.97,0,6.4,117.3,177.8,47.8,107.95,8.7352,-649.44,0,-84.15,Pinned_Pinned,6.335
150,XS,600,3425,3203,10.97,0,6.4,117.3,177.8,47.8,107.95,7.5315,-384.5,0,-84.15,Pinned_Pinned,7.415
150,XS,150,3856,1171,10.97,80,1.5,88.9,139.7,23.9,107.95,8.6264,25.4,0,-139.7,Pinned_Pinned,6.218
150,XS,150,3487,3122,10.97,80,1.5,88.9,139.7,23.9,107.95,7.1026,-435.66,0,-84.15,Pinned_Pinned,8.197
150,XS,150,4131,3323,10.97,80,1.5,88.9,139.7,23.9,107.95,6.9662,-368.46,0,84.15,Pinned_Pinned,8.362
150,XS,150,3459,4658,10.97,80,1.5,88.9,139.7,23.9,107.95,7.0189,-438.05,0,84.15,Pinned_Pinned,8.313
150,XS,150,4357,3376,10.97,80,1.5,88.9,139.7,23.9,107.95,6.8842,-388.94,0,-84.15,Pinned_Pinned,8.522
150,XS,300,772,2431,10.97,147,1.5,98.6,158.75,35.1,107.95,7.3949,-611.84,0,84.15,Pinned_Pinned,6.009
150,XS,300,4172,4605,10.97,147,1.5,98.6,158.75,35.1,107.95,6.0323,-405.32,0,84.15,Pinned_Pinned,7.76
150,XS,300,3916,3448,10.97,147,1.5,98.6,158.75,35.1,107.95,6.1115,-387.77,0,84.15,Pinned_Pinned,7.592
150,XS,300,2844,1278,10.97,147,1.5,98.6,158.75,35.1,107.95,7.2751,-109.57,0,84.15,Pinned_Pinned,5.868
150,XS,300,360,2528,10.97,147,1.5,98.6,158.75,35.1,107.95,8.0663,-736.57,0,84.15,Pinned_Pinned,5.405
150,XS,600,1063,4172,10.97,277,6.4,117.3,177.8,47.8,107.95,5.4118,-479.9,0,-84.15,Pinned_Pinned,6.033
150,XS,600,4130,3375,10.97,277,6.4,117.3,177.8,47.8,107.95,4.9275,-308.64,0,-84.15,Pinned_Pinned,6.904
150,XS,600,2240,505,10.97,277,6.4,117.3,177.8,47.8,107.95,6.8233,54.2,0,-177.8,Pinned_Pinned,4.083
150,XS,600,2239,1278,10.97,277,6.4,117.3,177.8,47.8,107.95,5.779,-30.3,0,-177.8,Pinned_Pinned,5.346
150,XS,600,1951,4244,10.97,277,6.4,117.3,177.8,47.8,107.95,5.0572,-408.89,0,-84.15,Pinned_Pinned,6.646
150,XS,150,3699,1611,10.97,60,1.5,88.9,139.7,23.9,107.95,8.3995,-176.06,0,84.15,Pinned_Pinned,6.96
150,XS,150,2720,4977,10.97,60,1.5,88.9,139.7,23.9,107.95,7.258,-427.12,0,84.15,Pinned_Pinned,8.531
150,XS,150,1788,2692,10.97,60,1.5,88.9,139.7,23.9,107.95,7.768,-423.89,0,84.15,Pinned_Pinned,6.954
150,XS,150,4879,2091,10.97,60,1.5,88.9,139.7,23.9,107.95,7.3426,-170.98,0,84.15,Pinned_Pinned,8.296
150,XS,150,972,326,10.97,60,1.5,88.9,139.7,23.9,107.95,15.4069,203.7,0,84.15,Pinned_Pinned,2.791
150,XS,300,3928,2819,10.97,110.25,1.5,98.6,158.75,35.1,107.95,6.5622,-348.64,0,84.15,Pinned_Pinned,7.527
150,XS,300,4100,3550,10.97,110.25,1.5,98.6,158.75,35.1,107.95,6.4258,-396.27,0,84.15,Pinned_Pinned,7.79
150,XS,300,1366,4096,10.97,110.25,1.5,98.6,158.75,35.1,107.95,6.9181,-542.88,0,84.15,Pinned_Pinned,7.118
150,XS,300,4732,4657,10.97,110.25,1.5,98.6,158.75,35.1,107.95,6.1701,-348.91,0,84.15,Pinned_Pinned,8.118
150,XS,300,1530,2216,10.97,110.25,1.5,98.6,158.75,35.1,107.95,7.231,-407.22,0,84.15,Pinned_Pinned,6.62
150,XS,600,3523,4357,10.97,207.75,6.4,117.3,177.8,47.8,107.95,5.3621,-365.67,0,-84.15,Pinned_Pinned,6.899
150,XS,600,2277,3493,10.97,207.75,6.4,117.3,177.8,47.8,107.95,5.4107,-380.62,0,-84.15,Pinned_Pinned,6.811
150,XS,600,4020,2325,10.97,207.75,6.4,117.3,177.8,47.8,107.95,5.514,-54.2,0,-177.8,Pinned_Pinned,6.603
150,XS,600,2697,4408,10.97,207.75,6.4,117.3,177.8,47.8,107.95,5.3717,-332.07,0,-84.15,Pinned_Pinned,6.871
150,XS,600,4347,2842,10.97,207.75,6.4,117.3,177.8,47.8,107.95,5.3176,-297.88,0,-84.15,Pinned_Pinned,6.974
150,XS,150,4573,852,10.97,100,1.5,88.9,139.7,23.9,107.95,8.4104,239.66,0,-84.15,Pinned_Pinned,6.022
150,XS,150,2604,2082,10.97,100,1.5,88.9,139.7,23.9,107.95,7.2991,-274.76,0,84.15,Pinned_Pinned,7.449
150,XS,150,4427,4055,10.97,100,1.5,88.9,139.7,23.9,107.95,6.5918,-410.52,0,84.15,Pinned_Pinned,8.504
150,XS,150,1768,1727,10.97,100,1.5,88.9,139.7,23.9,107.95,7.8594,-280.66,0,84.15,Pinned_Pinned,5.961
150,XS,150,3698,3852,10.97,100,1.5,88.9,139.7,23.9,107.95,6.7724,-396.09,0,-84.15,Pinned_Pinned,8.206
150,XS,300,3313,2166,10.97,183.75,1.5,98.6,158.75,35.1,107.95,6.1545,-302.36,0,84.15,Pinned_Pinned,6.912
150,XS,300,4120,711,10.97,183.75,1.5,98.6,158.75,35.1,107.95,7.568,234.9,0,84.15,Pinned_Pinned,4.977
150,XS,300,4631,1114,10.97,183.75,1.5,98.6,158.75,35.1,107.95,6.6863,134.14,0,84.15,Pinned_Pinned,6.007
150,XS,300,4086,360,10.97,183.75,1.5,98.6,158.75,35.1,107.95,8.4117,427.68,0,84.15,Pinned_Pinned,4.258
150,XS,300,1876,685,10.97,183.75,1.5,98.6,158.75,35.1,107.95,8.0722,189.86,0,84.15,Pinned_Pinned,4.498
150,XS,600,4128,4680,10.97,346.25,6.4,117.3,177.8,47.8,107.95,4.5948,-307.94,0,-84.15,Pinned_Pinned,6.884
150,XS,600,3781,1720,10.97,346.25,6.4,117.3,177.8,47.8,107.95,5.1259,-54.2,0,-177.8,Pinned_Pinned,5.021
150,XS,600,4387,2125,10.97,346.25,6.4,117.3,177.8,47.8,107.95,4.7633,-54.2,0,-177.8,Pinned_Pinned,6.51
150,XS,600,4233,3784,10.97,346.25,6.4,117.3,177.8,47.8,107.95,4.5918,-331.37,0,-84.15,Pinned_Pinned,6.892
150,XS,600,4714,2051,10.97,346.25,6.4,117.3,177.8,47.8,107.95,4.6928,-54.2,0,-177.8,Pinned_Pinned,6.681
150,XXS,150,2770,2754,21.95,0,1.5,88.9,139.7,23.9,107.95,8.4326,-404.53,18.725,82.04,Pinned_Pinned,11.751
150,XXS,150,3436,4018,21.95,0,1.5,88.9,139.7,23.9,107.95,8.1771,-487.86,18.725,82.04,Pinned_Pinned,12.207
150,XXS,150,4332,1600,21.95,0,1.5,88.9,139.7,23.9,107.95,9.3485,-139.49,0,84.15,Pinned_Pinned,10.309
150,XXS,150,804,3683,21.95,0,1.5,88.9,139.7,23.9,107.95,9.5923,-706.21,0,84.15,Pinned_Pinned,9.876
150,XXS,150,1135,1553,21.95,0,1.5,88.9,139.7,23.9,107.95,11.4825,-338.56,0,84.15,Pinned_Pinned,7.81
150,XXS,300,3008,2503,21.95,0,1.5,98.6,158.75,35.1,107.95,8.3844,-400.84,18.725,82.04,Pinned_Pinned,11.006
150,XXS,300,3743,1890,21.95,0,1.5,98.6,158.75,35.1,107.95,8.9608,-238.51,0,84.15,Pinned_Pinned,10.104
150,XXS,300,756,4685,21.95,0,1.5,98.6,158.75,35.1,107.95,9.3654,-747.65,0,84.15,Pinned_Pinned,10.201
150,XXS,300,1294,306,21.95,0,1.5,98.6,158.75,35.1,107.95,17.31,307.24,18.725,82.04,Pinned_Pinned,4.889
150,XXS,300,4997,1592,21.95,0,1.5,98.6,158.75,35.1,107.95,8.4767,74.325,0,84.15,Pinned_Pinned,10.724
150,XXS,600,4644,3224,21.95,0,6.4,117.3,177.8,47.8,107.95,7.2893,-340.87,0,84.15,Pinned_Pinned,12.311
150,XXS,600,3567,2480,21.95,0,6.4,117.3,177.8,47.8,107.95,7.9027,-345.79,0,-84.15,Pinned_Pinned,10.643
150,XXS,600,3662,2690,21.95,0,6.4,117.3,177.8,47.8,107.95,7.7706,-364.32,18.725,-82.04,Pinned_Pinned,10.856
150,XXS,600,3665,1439,21.95,0,6.4,117.3,177.8,47.8,107.95,9.0844,-97.75,0,-84.15,Pinned_Pinned,9.006
150,XXS,600,2224,578,21.95,0,6.4,117.3,177.8,47.8,107.95,11.65,117.3,0,84.15,Pinned_Pinned,6.837
150,XXS,150,4417,448,21.95,80,1.5,88.9,139.7,23.9,107.95,10.6012,369.22,0,84.15,Pinned_Pinned,7.276
150,XXS,150,628,1460,21.95,80,1.5,88.9,139.7,23.9,107.95,11.3306,-432.08,0,84.15,Pinned_Pinned,6.404
150,XXS,150,1716,3846,21.95,80,1.5,88.9,139.7,23.9,107.95,7.5742,-535.3,18.725,82.04,Pinned_Pinned,11.295
150,XXS,150,1691,2863,21.95,80,1.5,88.9,139.7,23.9,107.95,7.7337,-504.01,0,84.15,Pinned_Pinned,10.169
150,XXS,150,1736,3231,21.95,80,1.5,88.9,139.7,23.9,107.95,7.6112,-482.3,0,84.15,Pinned_Pinned,11.126
150,XXS,300,946,1834,21.95,147,1.5,98.6,158.75,35.1,107.95,8.516,-429.92,18.725,82.04,Pinned_Pinned,8
150,XXS,300,3794,4004,21.95,147,1.5,98.6,158.75,35.1,107.95,6.6129,-416.92,18.725,82.04,Pinned_Pinned,11.043
150,XXS,300,2821,4126,21.95,147,1.5,98.6,158.75,35.1,107.95,6.6525,-417.73,0,84.15,Pinned_Pinned,10.972
150,XXS,300,2809,4115,21.95,147,1.5,98.6,158.75,35.1,107.95,6.6528,-416.91,18.725,82.04,Pinned_Pinned,10.971
150,XXS,300,3226,1870,21.95,147,1.5,98.6,158.75,35.1,107.95,7.3289,-273.05,0,84.15,Pinned_Pinned,9.563
150,XXS,600,972,4486,21.95,277,6.4,117.3,177.8,47.8,107.95,6.2736,-530.85,0,-84.15,Pinned_Pinned,9.209
150,XXS,600,4583,1148,21.95,277,6.4,117.3,177.8,47.8,107.95,6.4847,54.2,0,-177.8,Pinned_Pinned,8.628
150,XXS,600,3669,534,21.95,277,6.4,117.3,177.8,47.8,107.95,7.8391,54.2,0,-177.8,Pinned_Pinned,6.513
150,XXS,600,4426,3901,21.95,277,6.4,117.3,177.8,47.8,107.95,5.5147,-314.01,0,-84.15,Pinned_Pinned,10.85
150,XXS,600,3232,3739,21.95,277,6.4,117.3,177.8,47.8,107.95,5.6713,-341.34,0,-84.15,Pinned_Pinned,10.463
150,XXS,150,3647,2086,21.95,60,1.5,88.9,139.7,23.9,107.95,8.1269,-296.02,0,84.15,Pinned_Pinned,10.572
150,XXS,150,1940,3331,21.95,60,1.5,88.9,139.7,23.9,107.95,7.7009,-494.2,0,84.15,Pinned_Pinned,11.497
150,XXS,150,2424,4907,21.95,60,1.5,88.9,139.7,23.9,107.95,7.442,-519.18,18.725,82.04,Pinned_Pinned,11.903
150,XXS,150,484,1193,21.95,60,1.5,88.9,139.7,23.9,107.95,13.6124,-394.27,0,84.15,Pinned_Pinned,5.401
150,XXS,150,1433,2894,21.95,60,1.5,88.9,139.7,23.9,107.95,8.1361,-508.44,0,84.15,Pinned_Pinned,10.026
150,XXS,300,1563,1026,21.95,110.25,1.5,98.6,158.75,35.1,107.95,9.6274,-98.6,0,84.15,Pinned_Pinned,7.104
150,XXS,300,2288,4269,21.95,110.25,1.5,98.6,158.75,35.1,107.95,6.9715,-473.74,0,84.15,Pinned_Pinned,11.036
150,XXS,300,1643,4148,21.95,110.25,1.5,98.6,158.75,35.1,107.95,7.2055,-524.37,18.725,82.04,Pinned_Pinned,10.605
150,XXS,300,1159,1612,21.95,110.25,1.5,98.6,158.75,35.1,107.95,8.9679,-356.04,0,84.15,Pinned_Pinned,7.976
150,XXS,300,1822,1850,21.95,110.25,1.5,98.6,158.75,35.1,107.95,7.9528,-298.99,0,84.15,Pinned_Pinned,9.217
150,XXS,600,642,546,21.95,207.75,6.4,117.3,177.8,47.8,107.95,11.5372,54.2,0,-177.8,Pinned_Pinned,4.029
150,XXS,600,556,4113,21.95,207.75,6.4,117.3,177.8,47.8,107.95,7.1895,-718.76,0,-84.15,Pinned_Pinned,8.517
150,XXS,600,3834,4509,21.95,207.75,6.4,117.3,177.8,47.8,107.95,5.965,-384.57,0,-84.15,Pinned_Pinned,10.681
150,XXS,600,1867,3126,21.95,207.75,6.4,117.3,177.8,47.8,107.95,6.1888,-437.92,0,-84.15,Pinned_Pinned,10.196
150,XXS,600,773,1195,21.95,207.75,6.4,117.3,177.8,47.8,107.95,8.8155,-250.38,0,-84.15,Pinned_Pinned,6.232
150,XXS,150,4889,4475,21.95,100,1.5,88.9,139.7,23.9,107.95,6.6411,-292.69,18.725,82.04,Pinned_Pinned,12.413
150,XXS,150,4402,881,21.95,100,1.5,88.9,139.7,23.9,107.95,9.1124,201.46,0,84.15,Pinned_Pinned,8.345
150,XXS,150,3333,561,21.95,100,1.5,88.9,139.7,23.9,107.95,10.5223,312.23,0,84.15,Pinned_Pinned,6.585
150,XXS,150,4480,3387,21.95,100,1.5,88.9,139.7,23.9,107.95,6.8886,-399.92,18.725,82.04,Pinned_Pinned,11.96
150,XXS,150,3963,754,21.95,100,1.5,88.9,139.7,23.9,107.95,9.7518,231.23,0,84.15,Pinned_Pinned,7.628
150,XXS,300,2575,1846,21.95,183.75,1.5,98.6,158.75,35.1,107.95,7.0697,-262.65,0,84.15,Pinned_Pinned,9.45
150,XXS,300,2599,4101,21.95,183.75,1.5,98.6,158.75,35.1,107.95,6.4174,-415.87,0,84.15,Pinned_Pinned,10.855
150,XXS,300,4179,2295,21.95,183.75,1.5,98.6,158.75,35.1,107.95,6.6042,-265.51,0,84.15,Pinned_Pinned,10.356
150,XXS,300,2711,4289,21.95,183.75,1.5,98.6,158.75,35.1,107.95,6.4091,-429.82,18.725,82.04,Pinned_Pinned,10.861
150,XXS,300,3493,3507,21.95,183.75,1.5,98.6,158.75,35.1,107.95,6.4078,-457.9,18.725,82.04,Pinned_Pinned,10.879
150,XXS,600,1440,1960,21.95,346.25,6.4,117.3,177.8,47.8,107.95,6.0879,-317.84,0,-84.15,Pinned_Pinned,8.632
150,XXS,600,2578,1766,21.95,346.25,6.4,117.3,177.8,47.8,107.95,5.9805,-54.2,0,-177.8,Pinned_Pinned,7.688
150,XXS,600,2562,4758,21.95,346.25,6.4,117.3,177.8,47.8,107.95,5.3641,-365.86,0,-84.15,Pinned_Pinned,10.417
150,XXS,600,4554,3959,21.95,346.25,6.4,117.3,177.8,47.8,107.95,5.1993,-316.7,0,-84.15,Pinned_Pinned,10.865
150,XXS,600,2741,990,21.95,346.25,6.4,117.3,177.8,47.8,107.95,6.6259,54.2,0,-177.8,Pinned_Pinned,7.586
200,40,150,2499,2537,8.18,0,1.5,101.6,171.45,26.9,134.85,11.5042,-424.42,23.012,-100.82,Pinned_Pinned,5.194
200,40,150,1878,4030,8.18,0,1.5,101.6,171.45,26.9,134.85,11.285,-555.26,24.377,-106.8,Pinned_Pinned,5.331
200,40,150,1208,1581,8.18,0,1.5,101.6,171.45,26.9,134.85,14.7483,-342.08,0,-101.37,Pinned_Pinned,3.89
200,40,150,3509,910,8.18,0,1.5,101.6,171.45,26.9,134.85,15.0686,165.2,0,-109.55,Pinned_Pinned,3.79
200,40,150,3251,980,8.18,0,1.5,101.6,171.45,26.9,134.85,14.8279,142.61,0,-109.55,Pinned_Pinned,3.85
200,40,300,4590,4774,8.18,0,1.5,112.3,190.5,39.6,134.85,9.8824,-365.4,0,109.55,Pinned_Pinned,7.07
200,40,300,4495,1821,8.18,0,1.5,112.3,190.5,39.6,134.85,11.1645,-181.21,0,109.55,Pinned_Pinned,6.112
200,40,300,4644,3390,8.18,0,1.5,112.3,190.5,39.6,134.85,9.9429,-408.97,0,109.55,Pinned_Pinned,7.054
200,40,300,4129,2795,8.18,0,1.5,112.3,190.5,39.6,134.85,10.4603,-435.13,0,109.55,Pinned_Pinned,6.707
200,40,300,3917,2978,8.18,0,1.5,112.3,190.5,39.6,134.85,10.4626,-456.66,0,109.55,Pinned_Pinned,6.75
200,40,600,3653,1929,8.18,0,6.4,133.4,209.55,55.6,134.85,10.4921,-320.32,0,109.55,Pinned_Pinned,5.138
200,40,600,2944,2653,8.18,0,6.4,133.4,209.55,55.6,134.85,9.877,-400.69,0,109.55,Pinned_Pinned,5.653
200,40,600,1515,2229,8.18,0,6.4,133.4,209.55,55.6,134.85,10.8031,-454.69,0,109.55,Pinned_Pinned,5.036
200,40,600,1203,945,8.18,0,6.4,133.4,209.55,55.6,134.85,14.4955,-133.4,98.828,22.557,Pinned_Pinned,3.635
200,40,600,3896,2636,8.18,0,6.4,133.4,209.55,55.6,134.85,9.7939,-375.43,0,109.55,Pinned_Pinned,5.629
200,40,150,3921,2169,8.18,129,1.5,101.6,171.45,26.9,134.85,8.9251,-302.83,0,109.55,Pinned_Pinned,5.786
200,40,150,4524,1107,8.18,129,1.5,101.6,171.45,26.9,134.85,9.9137,28.4,0,171.45,Pinned_Pinned,4.167
200,40,150,3438,3708,8.18,129,1.5,101.6,171.45,26.9,134.85,8.5059,-393.85,0,109.55,Pinned_Pinned,6.242
200,40,150,1998,4598,8.18,129,1.5,101.6,171.45,26.9,134.85,8.6231,-415.8,0,109.55,Pinned_Pinned,6.109
200,40,150,1255,4939,8.18,129,1.5,101.6,171.45,26.9,134.85,9.0398,-529.71,0,109.55,Pinned_Pinned,5.868
200,40,300,1036,880,8.18,219,1.5,112.3,190.5,39.6,134.85,10.687,-112.3,108.43,15.591,Pinned_Pinned,3.533
200,40,300,4813,4765,8.18,219,1.5,112.3,190.5,39.6,134.85,6.9194,-303.82,0,109.55,Pinned_Pinned,6.699
200,40,300,3007,2720,8.18,219,1.5,112.3,190.5,39.6,134.85,7.4615,-409.32,0,109.55,Pinned_Pinned,6.186
200,40,300,2066,1459,8.18,219,1.5,112.3,190.5,39.6,134.85,8.4507,-204.14,0,109.55,Pinned_Pinned,4.999
200,40,300,1727,1864,8.18,219,1.5,112.3,190.5,39.6,134.85,8.1801,-314.2,0,109.55,Pinned_Pinned,5.329
200,40,600,4307,3176,8.18,485,6.4,133.4,209.55,55.6,134.85,5.5558,-409.32,0,-109.55,Pinned_Pinned,5.434
200,40,600,3014,4345,8.18,485,6.4,133.4,209.55,55.6,134.85,5.6399,-456.84,0,109.55,Pinned_Pinned,5.401
200,40,600,2723,2804,8.18,485,6.4,133.4,209.55,55.6,134.85,5.7153,-363.45,0,109.55,Pinned_Pinned,5.311
200,40,600,2557,1427,8.18,485,6.4,133.4,209.55,55.6,134.85,6.3371,-184.43,0,-109.55,Pinned_Pinned,4.297
200,40,600,2777,4852,8.18,485,6.4,133.4,209.55,55.6,134.85,5.6146,-478.04,0,109.55,Pinned_Pinned,5.456
200,40,150,2765,4889,8.18,96.75,1.5,101.6,171.45,26.9,134.85,8.8994,-451.15,0,109.55,Pinned_Pinned,6.442
200,40,150,2219,4247,8.18,96.75,1.5,101.6,171.45,26.9,134.85,9.0539,-503.8,0,109.55,Pinned_Pinned,6.194
200,40,150,1120,4193,8.18,96.75,1.5,101.6,171.45,26.9,134.85,9.8038,-553.61,0,109.55,Pinned_Pinned,4.655
200,40,150,3671,1498,8.18,96.75,1.5,101.6,171.45,26.9,134.85,10.2913,-28.4,0,171.45,Pinned_Pinned,4.286
200,40,150,3313,2305,8.18,96.75,1.5,101.6,171.45,26.9,134.85,9.4005,-368.04,0,109.55,Pinned_Pinned,4.859
200,40,300,790,4229,8.18,164.25,1.5,112.3,190.5,39.6,134.85,8.9604,-634.04,0,109.55,Pinned_Pinned,5.5
200,40,300,3722,2945,8.18,164.25,1.5,112.3,190.5,39.6,134.85,7.8965,-369.7,0,109.55,Pinned_Pinned,6.288
200,40,300,4378,2199,8.18,164.25,1.5,112.3,190.5,39.6,134.85,8.0165,-251.35,0,109.55,Pinned_Pinned,6.07
200,40,300,3630,2976,8.18,164.25,1.5,112.3,190.5,39.6,134.85,7.9001,-372.44,0,109.55,Pinned_Pinned,6.295
200,40,300,1613,3653,8.18,164.25,1.5,112.3,190.5,39.6,134.85,8.1431,-521.9,0,109.55,Pinned_Pinned,6.092
200,40,600,2270,2362,8.18,363.75,6.4,133.4,209.55,55.6,134.85,6.4123,-388.29,0,109.55,Pinned_Pinned,5.021
200,40,600,4343,1587,8.18,363.75,6.4,133.4,209.55,55.6,134.85,6.6352,-169.38,0,-109.55,Pinned_Pinned,4.704
200,40,600,4971,3426,8.18,363.75,6.4,133.4,209.55,55.6,134.85,5.8024,-286.48,0,109.55,Pinned_Pinned,5.821
200,40,600,3568,936,8.18,363.75,6.4,133.4,209.55,55.6,134.85,7.5419,133.4,101.37,0,Pinned_Pinned,3.823
200,40,600,1351,4456,8.18,363.75,6.4,133.4,209.55,55.6,134.85,6.5044,-516.75,0,109.55,Pinned_Pinned,5.039
200,40,150,2257,1194,8.18,161.25,1.5,101.6,171.45,26.9,134.85,9.7926,-28.4,0,171.45,Pinned_Pinned,3.832
200,40,150,3330,1431,8.18,161.25,1.5,101.6,171.45,26.9,134.85,9.3066,-28.4,0,171.45,Pinned_Pinned,4.143
200,40,150,4184,3346,8.18,161.25,1.5,101.6,171.45,26.9,134.85,7.9937,-395.33,0,109.55,Pinned_Pinned,6.243
200,40,150,2057,1319,8.18,161.25,1.5,101.6,171.45,26.9,134.85,9.655,-28.4,0,171.45,Pinned_Pinned,3.913
200,40,150,4563,4718,8.18,161.25,1.5,101.6,171.45,26.9,134.85,7.779,-352.32,0,109.55,Pinned_Pinned,6.388
200,40,300,3513,3241,8.18,273.75,1.5,112.3,190.5,39.6,134.85,6.9208,-380.52,0,109.55,Pinned_Pinned,6.243
200,40,300,931,4297,8.18,273.75,1.5,112.3,190.5,39.6,134.85,7.6686,-642.54,0,109.55,Pinned_Pinned,5.517
200,40,300,4008,3592,8.18,273.75,1.5,112.3,190.5,39.6,134.85,6.8411,-409.77,0,109.55,Pinned_Pinned,6.296
200,40,300,4677,4366,8.18,273.75,1.5,112.3,190.5,39.6,134.85,6.6163,-356.34,0,109.55,Pinned_Pinned,6.524
200,40,300,4245,1102,8.18,273.75,1.5,112.3,190.5,39.6,134.85,8.0554,112.3,107.89,19.023,Pinned_Pinned,4.798
200,40,600,3729,1552,8.18,606.25,6.4,133.4,209.55,55.6,134.85,5.7262,-191.95,0,-109.55,Pinned_Pinned,4.522
200,40,600,1701,2384,8.18,606.25,6.4,133.4,209.55,55.6,134.85,5.5281,-421.88,0,-109.55,Pinned_Pinned,4.861
200,40,600,928,2300,8.18,606.25,6.4,133.4,209.55,55.6,134.85,6.0056,-501.32,0,109.55,Pinned_Pinned,4.354
200,40,600,1503,1812,8.18,606.25,6.4,133.4,209.55,55.6,134.85,5.8503,-317.41,0,-109.55,Pinned_Pinned,4.417
200,40,600,2297,3192,8.18,606.25,6.4,133.4,209.55,55.6,134.85,5.277,-446.62,0,109.55,Pinned_Pinned,5.202
200,STD,150,1030,1460,8.18,0,1.5,101.6,171.45,26.9,134.85,15.7732,-322.97,22.557,-98.828,Pinned_Pinned,3.6
200,STD,150,1143,1136,8.18,0,1.5,101.6,171.45,26.9,134.85,16.8736,-195.3,0,-109.55,Pinned_Pinned,3.304
200,STD,150,2656,1325,8.18,0,1.5,101.6,171.45,26.9,134.85,13.6845,-104.87,97.408,-28.063,Pinned_Pinned,4.212
200,STD,150,3851,4322,8.18,0,1.5,101.6,171.45,26.9,134.85,10.9182,-442.32,0,109.55,Pinned_Pinned,6.717
200,STD,150,4091,2996,8.18,0,1.5,101.6,171.45,26.9,134.85,10.9872,-449.34,0,109.55,Pinned_Pinned,6.656
200,STD,300,1811,3566,8.18,0,1.5,112.3,190.5,39.6,134.85,10.7541,-530.66,0,109.55,Pinned_Pinned,6.616
200,STD,300,3875,1076,8.18,0,1.5,112.3,190.5,39.6,134.85,13.3194,112.3,107.89,19.023,Pinned_Pinned,4.931
200,STD,300,1690,841,8.18,0,1.5,112.3,190.5,39.6,134.85,15.4192,112.3,109.55,0,Pinned_Pinned,4.118
200,STD,300,3805,3804,8.18,0,1.5,112.3,190.5,39.6,134.85,10.3531,-427.44,0,109.55,Pinned_Pinned,6.827
