Pipe DN,Pipe Schedule,Flange Class,Outside Diamter (mm),Length1,Length2,Wall Thickness (mm),Lumped Mass,Raised Face Depth,W Neck C (mm),Flange Outer Radius,Flange Thickness D (mm),Raised Face Radius,new_col
250,XS,300,273,1873,1633,12.7,0.0001,1.5,117.3,222.25,46.1,161.95,2526
250,XS,300,273,1492,1322,12.7,0.0001,1.5,117.3,222.25,46.1,161.95,2527
250,XS,300,273,671,1167,12.7,0.0001,1.5,117.3,222.25,46.1,161.95,2528
250,XS,300,273,1807,1518,12.7,0.0001,1.5,117.3,222.25,46.1,161.95,2529
250,XS,300,273,898,748,12.7,0.0001,1.5,117.3,222.25,46.1,161.95,2530
250,XS,600,273,1358,601,12.7,0.0001,6.4,152.4,254,63.5,161.95,2531
250,XS,600,273,1068,1166,12.7,0.0001,6.4,152.4,254,63.5,161.95,2532
250,XS,600,273,797,666,12.7,0.0001,6.4,152.4,254,63.5,161.95,2533
250,XS,600,273,1163,1200,12.7,0.0001,6.4,152.4,254,63.5,161.95,2534
250,XS,600,273,886,734,12.7,0.0001,6.4,152.4,254,63.5,161.95,2535
250,XS,150,273,355,531,12.7,192,1.5,101.6,203.2,28.7,161.95,2536
250,XS,150,273,621,1637,12.7,192,1.5,101.6,203.2,28.7,161.95,2537
250,XS,150,273,1084,862,12.7,192,1.5,101.6,203.2,28.7,161.95,2538
250,XS,150,273,771,1993,12.7,192,1.5,101.6,203.2,28.7,161.95,2539
250,XS,150,273,1795,352,12.7,192,1.5,101.6,203.2,28.7,161.95,2540
250,XS,300,273,1738,874,12.7,368,1.5,117.3,222.25,46.1,161.95,2541
250,XS,300,273,1900,1521,12.7,368,1.5,117.3,222.25,46.1,161.95,2542
250,XS,300,273,797,1404,12.7,368,1.5,117.3,222.25,46.1,161.95,2543
250,XS,300,273,1811,548,12.7,368,1.5,117.3,222.25,46.1,161.95,2544
250,XS,300,273,1576,698,12.7,368,1.5,117.3,222.25,46.1,161.95,2545
250,XS,600,273,405,424,12.7,754,6.4,152.4,254,63.5,161.95,2546
250,XS,600,273,714,511,12.7,754,6.4,152.4,254,63.5,161.95,2547
250,XS,600,273,1917,1702,12.7,754,6.4,152.4,254,63.5,161.95,2548
250,XS,600,273,966,1058,12.7,754,6.4,152.4,254,63.5,161.95,2549
250,XS,600,273,361,693,12.7,754,6.4,152.4,254,63.5,161.95,2550
250,XS,150,273,1032,1445,12.7,144,1.5,101.6,203.2,28.7,161.95,2551
250,XS,150,273,605,1176,12.7,144,1.5,101.6,203.2,28.7,161.95,2552
250,XS,150,273,942,1870,12.7,144,1.5,101.6,203.2,28.7,161.95,2553
250,XS,150,273,565,1860,12.7,144,1.5,101.6,203.2,28.7,161.95,2554
250,XS,150,273,1026,1140,12.7,144,1.5,101.6,203.2,28.7,161.95,2555
250,XS,300,273,1582,1970,12.7,276,1.5,117.3,222.25,46.1,161.95,2556
250,XS,300,273,1076,1552,12.7,276,1.5,117.3,222.25,46.1,161.95,2557
250,XS,300,273,1712,1014,12.7,276,1.5,117.3,222.25,46.1,161.95,2558
250,XS,300,273,1365,934,12.7,276,1.5,117.3,222.25,46.1,161.95,2559
250,XS,300,273,1232,1530,12.7,276,1.5,117.3,222.25,46.1,161.95,2560
250,XS,600,273,985,446,12.7,565.5,6.4,152.4,254,63.5,161.95,2561
250,XS,600,273,1163,358,12.7,565.5,6.4,152.4,254,63.5,161.95,2562
250,XS,600,273,1839,1177,12.7,565.5,6.4,152.4,254,63.5,161.95,2563
250,XS,600,273,1384,1586,12.7,565.5,6.4,152.4,254,63.5,161.95,2564
250,XS,600,273,1433,1919,12.7,565.5,6.4,152.4,254,63.5,161.95,2565
250,XS,150,273,429,1112,12.7,240,1.5,101.6,203.2,28.7,161.95,2566
250,XS,150,273,804,1972,12.7,240,1.5,101.6,203.2,28.7,161.95,2567
250,XS,150,273,1799,324,12.7,240,1.5,101.6,203.2,28.7,161.95,2568
250,XS,150,273,544,1779,12.7,240,1.5,101.6,203.2,28.7,161.95,2569
250,XS,150,273,892,1387,12.7,240,1.5,101.6,203.2,28.7,161.95,2570
250,XS,300,273,1940,633,12.7,460,1.5,117.3,222.25,46.1,161.95,2571
250,XS,300,273,984,1075,12.7,460,1.5,117.3,222.25,46.1,161.95,2572
250,XS,300,273,939,1774,12.7,460,1.5,117.3,222.25,46.1,161.95,2573
250,XS,300,273,1586,838,12.7,460,1.5,117.3,222.25,46.1,161.95,2574
250,XS,300,273,891,733,12.7,460,1.5,117.3,222.25,46.1,161.95,2575
250,XS,600,273,1130,804,12.7,942.5,6.4,152.4,254,63.5,161.95,2576
250,XS,600,273,1325,1929,12.7,942.5,6.4,152.4,254,63.5,161.95,2577
250,XS,600,273,858,821,12.7,942.5,6.4,152.4,254,63.5,161.95,2578
250,XS,600,273,1859,761,12.7,942.5,6.4,152.4,254,63.5,161.95,2579
250,XS,600,273,1768,1582,12.7,942.5,6.4,152.4,254,63.5,161.95,2580
250,XXS,150,273,1482,849,25.4,0.0001,1.5,101.6,203.2,28.7,161.95,2581
250,XXS,150,273,404,787,25.4,0.0001,1.5,101.6,203.2,28.7,161.95,2582
250,XXS,150,273,507,714,25.4,0.0001,1.5,101.6,203.2,28.7,161.95,2583
250,XXS,150,273,1914,1408,25.4,0.0001,1.5,101.6,203.2,28.7,161.95,2584
250,XXS,150,273,1891,549,25.4,0.0001,1.5,101.6,203.2,28.7,161.95,2585
250,XXS,300,273,482,1355,25.4,0.0001,1.5,117.3,222.25,46.1,161.95,2586
250,XXS,300,273,966,414,25.4,0.0001,1.5,117.3,222.25,46.1,161.95,2587
250,XXS,300,273,323,946,25.4,0.0001,1.5,117.3,222.25,46.1,161.95,2588
250,XXS,300,273,634,1830,25.4,0.0001,1.5,117.3,222.25,46.1,161.95,2589
250,XXS,300,273,467,1785,25.4,0.0001,1.5,117.3,222.25,46.1,161.95,2590
250,XXS,600,273,359,1634,25.4,0.0001,6.4,152.4,254,63.5,161.95,2591
250,XXS,600,273,1604,521,25.4,0.0001,6.4,152.4,254,63.5,161.95,2592
250,XXS,600,273,797,1949,25.4,0.0001,6.4,152.4,254,63.5,161.95,2593
250,XXS,600,273,1615,1827,25.4,0.0001,6.4,152.4,254,63.5,161.95,2594
250,XXS,600,273,407,1691,25.4,0.0001,6.4,152.4,254,63.5,161.95,2595
250,XXS,150,273,904,1022,25.4,192,1.5,101.6,203.2,28.7,161.95,2596
250,XXS,150,273,1737,1394,25.4,192,1.5,101.6,203.2,28.7,161.95,2597
250,XXS,150,273,1929,1323,25.4,192,1.5,101.6,203.2,28.7,161.95,2598
250,XXS,150,273,1567,1861,25.4,192,1.5,101.6,203.2,28.7,161.95,2599
250,XXS,150,273,722,456,25.4,192,1.5,101.6,203.2,28.7,161.95,2600
250,XXS,300,273,1718,968,25.4,368,1.5,117.3,222.25,46.1,161.95,2601
250,XXS,300,273,609,877,25.4,368,1.5,117.3,222.25,46.1,161.95,2602
250,XXS,300,273,1134,590,25.4,368,1.5,117.3,222.25,46.1,161.95,2603
250,XXS,300,273,1297,719,25.4,368,1.5,117.3,222.25,46.1,161.95,2604
250,XXS,300,273,1860,515,25.4,368,1.5,117.3,222.25,46.1,161.95,2605
250,XXS,600,273,1214,767,25.4,754,6.4,152.4,254,63.5,161.95,2606
250,XXS,600,273,1494,1760,25.4,754,6.4,152.4,254,63.5,161.95,2607
250,XXS,600,273,326,1882,25.4,754,6.4,152.4,254,63.5,161.95,2608
250,XXS,600,273,1935,605,25.4,754,6.4,152.4,254,63.5,161.95,2609
250,XXS,600,273,595,301,25.4,754,6.4,152.4,254,63.5,161.95,2610
250,XXS,150,273,709,504,25.4,144,1.5,101.6,203.2,28.7,161.95,2611
250,XXS,150,273,1997,1442,25.4,144,1.5,101.6,203.2,28.7,161.95,2612
250,XXS,150,273,1258,1855,25.4,144,1.5,101.6,203.2,28.7,161.95,2613
250,XXS,150,273,1419,1787,25.4,144,1.5,101.6,203.2,28.7,161.95,2614
250,XXS,150,273,318,513,25.4,144,1.5,101.6,203.2,28.7,161.95,2615
250,XXS,300,273,1277,917,25.4,276,1.5,117.3,222.25,46.1,161.95,2616
250,XXS,300,273,1497,1196,25.4,276,1.5,117.3,222.25,46.1,161.95,2617
250,XXS,300,273,759,841,25.4,276,1.5,117.3,222.25,46.1,161.95,2618
250,XXS,300,273,1291,1392,25.4,276,1.5,117.3,222.25,46.1,161.95,2619
250,XXS,300,273,1220,1640,25.4,276,1.5,117.3,222.25,46.1,161.95,2620
250,XXS,600,273,1065,763,25.4,565.5,6.4,152.4,254,63.5,161.95,2621
250,XXS,600,273,1007,1551,25.4,565.5,6.4,152.4,254,63.5,161.95,2622
250,XXS,600,273,1119,447,25.4,565.5,6.4,152.4,254,63.5,161.95,2623
250,XXS,600,273,1519,315,25.4,565.5,6.4,152.4,254,63.5,161.95,2624
250,XXS,600,273,1087,1663,25.4,565.5,6.4,152.4,254,63.5,161.95,2625
250,XXS,150,273,954,1834,25.4,240,1.5,101.6,203.2,28.7,161.95,2626
250,XXS,150,273,1834,1197,25.4,240,1.5,101.6,203.2,28.7,161.95,2627
250,XXS,150,273,564,1266,25.4,240,1.5,101.6,203.2,28.7,161.95,2628
250,XXS,150,273,308,1462,25.4,240,1.5,101.6,203.2,28.7,161.95,2629
250,XXS,150,273,848,1684,25.4,240,1.5,101.6,203.2,28.7,161.95,2630
250,XXS,300,273,800,1408,25.4,460,1.5,117.3,222.25,46.1,161.95,2631
250,XXS,300,273,1615,1235,25.4,460,1.5,117.3,222.25,46.1,161.95,2632
250,XXS,300,273,1656,405,25.4,460,1.5,117.3,222.25,46.1,161.95,2633
250,XXS,300,273,369,1648,25.4,460,1.5,117.3,222.25,46.1,161.95,2634
250,XXS,300,273,1205,992,25.4,460,1.5,117.3,222.25,46.1,161.95,2635
250,XXS,600,273,1271,1627,25.4,942.5,6.4,152.4,254,63.5,161.95,2636
250,XXS,600,273,1602,1072,25.4,942.5,6.4,152.4,254,63.5,161.95,2637
250,XXS,600,273,1551,789,25.4,942.5,6.4,152.4,254,63.5,161.95,2638
250,XXS,600,273,758,1539,25.4,942.5,6.4,152.4,254,63.5,161.95,2639
250,XXS,600,273,1355,897,25.4,942.5,6.4,152.4,254,63.5,161.95,2640
300,40,150,323.8,1316,390,10.31,0.0001,1.5,114.3,241.3,30.3,190.5,2641
300,40,150,323.8,1010,1049,10.31,0.0001,1.5,114.3,241.3,30.3,190.5,2642
300,40,150,323.8,1433,669,10.31,0.0001,1.5,114.3,241.3,30.3,190.5,2643
300,40,150,323.8,1918,1094,10.31,0.0001,1.5,114.3,241.3,30.3,190.5,2644
300,40,150,323.8,1154,1407,10.31,0.0001,1.5,114.3,241.3,30.3,190.5,2645
300,40,300,323.8,1295,1106,10.31,0.0001,1.5,130,260.35,49.3,190.5,2646
300,40,300,323.8,492,1149,10.31,0.0001,1.5,130,260.35,49.3,190.5,2647
300,40,300,323.8,1947,877,10.31,0.0001,1.5,130,260.35,49.3,190.5,2648
300,40,300,323.8,1976,585,10.31,0.0001,1.5,130,260.35,49.3,190.5,2649
300,40,300,323.8,505,1891,10.31,0.0001,1.5,130,260.35,49.3,190.5,2650
300,40,600,323.8,1299,1132,10.31,0.0001,6.4,155.4,279.4,66.5,190.5,2651
300,40,600,323.8,1218,1361,10.31,0.0001,6.4,155.4,279.4,66.5,190.5,2652
300,40,600,323.8,1806,1934,10.31,0.0001,6.4,155.4,279.4,66.5,190.5,2653
300,40,600,323.8,1462,1783,10.31,0.0001,6.4,155.4,279.4,66.5,190.5,2654
300,40,600,323.8,504,1927,10.31,0.0001,6.4,155.4,279.4,66.5,190.5,2655
300,40,150,323.8,1183,1196,10.31,287,1.5,114.3,241.3,30.3,190.5,2656
300,40,150,323.8,820,902,10.31,287,1.5,114.3,241.3,30.3,190.5,2657
300,40,150,323.8,1843,1546,10.31,287,1.5,114.3,241.3,30.3,190.5,2658
300,40,150,323.8,326,756,10.31,287,1.5,114.3,241.3,30.3,190.5,2659
300,40,150,323.8,875,394,10.31,287,1.5,114.3,241.3,30.3,190.5,2660
300,40,300,323.8,1823,1283,10.31,522,1.5,130,260.35,49.3,190.5,2661
300,40,300,323.8,1558,661,10.31,522,1.5,130,260.35,49.3,190.5,2662
300,40,300,323.8,1366,746,10.31,522,1.5,130,260.35,49.3,190.5,2663
300,40,300,323.8,682,929,10.31,522,1.5,130,260.35,49.3,190.5,2664
300,40,300,323.8,836,1814,10.31,522,1.5,130,260.35,49.3,190.5,2665
300,40,600,323.8,1644,1176,10.31,936,6.4,155.4,279.4,66.5,190.5,2666
300,40,600,323.8,316,1767,10.31,936,6.4,155.4,279.4,66.5,190.5,2667
300,40,600,323.8,1446,833,10.31,936,6.4,155.4,279.4,66.5,190.5,2668
300,40,600,323.8,1277,751,10.31,936,6.4,155.4,279.4,66.5,190.5,2669
300,40,600,323.8,1953,570,10.31,936,6.4,155.4,279.4,66.5,190.5,2670
300,40,150,323.8,1413,1513,10.31,215.25,1.5,114.3,241.3,30.3,190.5,2671
300,40,150,323.8,1437,588,10.31,215.25,1.5,114.3,241.3,30.3,190.5,2672
300,40,150,323.8,1494,553,10.31,215.25,1.5,114.3,241.3,30.3,190.5,2673
300,40,150,323.8,1807,745,10.31,215.25,1.5,114.3,241.3,30.3,190.5,2674
300,40,150,323.8,794,1286,10.31,215.25,1.5,114.3,241.3,30.3,190.5,2675
300,40,300,323.8,1888,1560,10.31,391.5,1.5,130,260.35,49.3,190.5,2676
300,40,300,323.8,1192,1637,10.31,391.5,1.5,130,260.35,49.3,190.5,2677
300,40,300,323.8,1933,801,10.31,391.5,1.5,130,260.35,49.3,190.5,2678
300,40,300,323.8,1246,462,10.31,391.5,1.5,130,260.35,49.3,190.5,2679
300,40,300,323.8,1388,660,10.31,391.5,1.5,130,260.35,49.3,190.5,2680
300,40,600,323.8,1650,1400,10.31,702,6.4,155.4,279.4,66.5,190.5,2681
300,40,600,323.8,756,1727,10.31,702,6.4,155.4,279.4,66.5,190.5,2682
300,40,600,323.8,1274,428,10.31,702,6.4,155.4,279.4,66.5,190.5,2683
300,40,600,323.8,386,737,10.31,702,6.4,155.4,279.4,66.5,190.5,2684
300,40,600,323.8,331,897,10.31,702,6.4,155.4,279.4,66.5,190.5,2685
300,40,150,323.8,1905,1169,10.31,358.75,1.5,114.3,241.3,30.3,190.5,2686
300,40,150,323.8,378,1688,10.31,358.75,1.5,114.3,241.3,30.3,190.5,2687
300,40,150,323.8,1662,745,10.31,358.75,1.5,114.3,241.3,30.3,190.5,2688
300,40,150,323.8,1961,1505,10.31,358.75,1.5,114.3,241.3,30.3,190.5,2689
300,40,150,323.8,1233,504,10.31,358.75,1.5,114.3,241.3,30.3,190.5,2690
300,40,300,323.8,708,537,10.31,652.5,1.5,130,260.35,49.3,190.5,2691
300,40,300,323.8,1721,1195,10.31,652.5,1.5,130,260.35,49.3,190.5,2692
300,40,300,323.8,451,720,10.31,652.5,1.5,130,260.35,49.3,190.5,2693
300,40,300,323.8,569,1544,10.31,652.5,1.5,130,260.35,49.3,190.5,2694
300,40,300,323.8,1304,818,10.31,652.5,1.5,130,260.35,49.3,190.5,2695
300,40,600,323.8,841,785,10.31,1170,6.4,155.4,279.4,66.5,190.5,2696
300,40,600,323.8,984,1455,10.31,1170,6.4,155.4,279.4,66.5,190.5,2697
300,40,600,323.8,1219,836,10.31,1170,6.4,155.4,279.4,66.5,190.5,2698
300,40,600,323.8,1393,1526,10.31,1170,6.4,155.4,279.4,66.5,190.5,2699
300,40,600,323.8,1993,994,10.31,1170,6.4,155.4,279.4,66.5,190.5,2700
300,STD,150,323.8,1256,614,9.53,0.0001,1.5,114.3,241.3,30.3,190.5,2701
300,STD,150,323.8,1060,1420,9.53,0.0001,1.5,114.3,241.3,30.3,190.5,2702
300,STD,150,323.8,1292,1685,9.53,0.0001,1.5,114.3,241.3,30.3,190.5,2703
300,STD,150,323.8,1695,1734,9.53,0.0001,1.5,114.3,241.3,30.3,190.5,2704
300,STD,150,323.8,792,1937,9.53,0.0001,1.5,114.3,241.3,30.3,190.5,2705
300,STD,300,323.8,681,593,9.53,0.0001,1.5,130,260.35,49.3,190.5,2706
300,STD,300,323.8,483,1231,9.53,0.0001,1.5,130,260.35,49.3,190.5,2707
300,STD,300,323.8,1779,1113,9.53,0.0001,1.5,130,260.35,49.3,190.5,2708
300,STD,300,323.8,1449,880,9.53,0.0001,1.5,130,260.35,49.3,190.5,2709
300,STD,300,323.8,1020,1664,9.53,0.0001,1.5,130,260.35,49.3,190.5,2710
300,STD,600,323.8,754,418,9.53,0.0001,6.4,155.4,279.4,66.5,190.5,2711
300,STD,600,323.8,1102,779,9.53,0.0001,6.4,155.4,279.4,66.5,190.5,2712
300,STD,600,323.8,1840,508,9.53,0.0001,6.4,155.4,279.4,66.5,190.5,2713
300,STD,600,323.8,611,685,9.53,0.0001,6.4,155.4,279.4,66.5,190.5,2714
300,STD,600,323.8,1941,778,9.53,0.0001,6.4,155.4,279.4,66.5,190.5,2715
300,STD,150,323.8,448,982,9.53,287,1.5,114.3,241.3,30.3,190.5,2716
300,STD,150,323.8,1921,1566,9.53,287,1.5,114.3,241.3,30.3,190.5,2717
300,STD,150,323.8,1310,1415,9.53,287,1.5,114.3,241.3,30.3,190.5,2718
300,STD,150,323.8,938,1431,9.53,287,1.5,114.3,241.3,30.3,190.5,2719
300,STD,150,323.8,1689,527,9.53,287,1.5,114.3,241.3,30.3,190.5,2720
300,STD,300,323.8,911,608,9.53,522,1.5,130,260.35,49.3,190.5,2721
300,STD,300,323.8,1136,1025,9.53,522,1.5,130,260.35,49.3,190.5,2722
300,STD,300,323.8,1945,772,9.53,522,1.5,130,260.35,49.3,190.5,2723
300,STD,300,323.8,1636,1977,9.53,522,1.5,130,260.35,49.3,190.5,2724
300,STD,300,323.8,1421,1111,9.53,522,1.5,130,260.35,49.3,190.5,2725
300,STD,600,323.8,1728,893,9.53,936,6.4,155.4,279.4,66.5,190.5,2726
300,STD,600,323.8,1767,320,9.53,936,6.4,155.4,279.4,66.5,190.5,2727
300,STD,600,323.8,925,538,9.53,936,6.4,155.4,279.4,66.5,190.5,2728
300,STD,600,323.8,643,1421,9.53,936,6.4,155.4,279.4,66.5,190.5,2729
300,STD,600,323.8,518,873,9.53,936,6.4,155.4,279.4,66.5,190.5,2730
300,STD,150,323.8,1783,1833,9.53,215.25,1.5,114.3,241.3,30.3,190.5,2731
300,STD,150,323.8,1609,561,9.53,215.25,1.5,114.3,241.3,30.3,190.5,2732
300,STD,150,323.8,1086,1295,9.53,215.25,1.5,114.3,241.3,30.3,190.5,2733
300,STD,150,323.8,698,1320,9.53,215.25,1.5,114.3,241.3,30.3,190.5,2734
300,STD,150,323.8,849,575,9.53,215.25,1.5,114.3,241.3,30.3,190.5,2735
300,STD,300,323.8,1706,691,9.53,391.5,1.5,130,260.35,49.3,190.5,2736
300,STD,300,323.8,1114,1045,9.53,391.5,1.5,130,260.35,49.3,190.5,2737
300,STD,300,323.8,744,308,9.53,391.5,1.5,130,260.35,49.3,190.5,2738
300,STD,300,323.8,391,1908,9.53,391.5,1.5,130,260.35,49.3,190.5,2739
300,STD,300,323.8,1763,390,9.53,391.5,1.5,130,260.35,49.3,190.5,2740
300,STD,600,323.8,991,558,9.53,702,6.4,155.4,279.4,66.5,190.5,2741
300,STD,600,323.8,410,1528,9.53,702,6.4,155.4,279.4,66.5,190.5,2742
300,STD,600,323.8,611,350,9.53,702,6.4,155.4,279.4,66.5,190.5,2743
300,STD,600,323.8,926,1907,9.53,702,6.4,155.4,279.4,66.5,190.5,2744
300,STD,600,323.8,643,1729,9.53,702,6.4,155.4,279.4,66.5,190.5,2745
300,STD,150,323.8,401,1785,9.53,358.75,1.5,114.3,241.3,30.3,190.5,2746
300,STD,150,323.8,861,1971,9.53,358.75,1.5,114.3,241.3,30.3,190.5,2747
300,STD,150,323.8,1188,1613,9.53,358.75,1.5,114.3,241.3,30.3,190.5,2748
300,STD,150,323.8,889,1086,9.53,358.75,1.5,114.3,241.3,30.3,190.5,2749
300,STD,150,323.8,1598,1782,9.53,358.75,1.5,114.3,241.3,30.3,190.5,2750
300,STD,300,323.8,997,1829,9.53,652.5,1.5,130,260.35,49.3,190.5,2751
300,STD,300,323.8,1518,341,9.53,652.5,1.5,130,260.35,49.3,190.5,2752
300,STD,300,323.8,1193,1532,9.53,652.5,1.5,130,260.35,49.3,190.5,2753
300,STD,300,323.8,1095,1948,9.53,652.5,1.5,130,260.35,49.3,190.5,2754
300,STD,300,323.8,1392,1629,9.53,652.5,1.5,130,260.35,49.3,190.5,2755
300,STD,600,323.8,1712,894,9.53,1170,6.4,155.4,279.4,66.5,190.5,2756
300,STD,600,323.8,989,1066,9.53,1170,6.4,155.4,279.4,66.5,190.5,2757
300,STD,600,323.8,1009,1098,9.53,1170,6.4,155.4,279.4,66.5,190.5,2758
300,STD,600,323.8,587,1755,9.53,1170,6.4,155.4,279.4,66.5,190.5,2759
300,STD,600,323.8,1047,1100,9.53,1170,6.4,155.4,279.4,66.5,190.5,2760
300,80,150,323.8,720,1188,17.48,0.0001,1.5,114.3,241.3,30.3,190.5,2761
300,80,150,323.8,750,792,17.48,0.0001,1.5,114.3,241.3,30.3,190.5,2762
300,80,150,323.8,1933,1935,17.48,0.0001,1.5,114.3,241.3,30.3,190.5,2763
300,80,150,323.8,315,767,17.48,0.0001,1.5,114.3,241.3,30.3,190.5,2764
300,80,150,323.8,303,1942,17.48,0.0001,1.5,114.3,241.3,30.3,190.5,2765
300,80,300,323.8,512,1300,17.48,0.0001,1.5,130,260.35,49.3,190.5,2766
300,80,300,323.8,1901,494,17.48,0.0001,1.5,130,260.35,49.3,190.5,2767
300,80,300,323.8,1148,1308,17.48,0.0001,1.5,130,260.35,49.3,190.5,2768
300,80,300,323.8,1266,1296,17.48,0.0001,1.5,130,260.35,49.3,190.5,2769
300,80,300,323.8,1926,721,17.48,0.0001,1.5,130,260.35,49.3,190.5,2770
300,80,600,323.8,1584,672,17.48,0.0001,6.4,155.4,279.4,66.5,190.5,2771
300,80,600,323.8,1673,621,17.48,0.0001,6.4,155.4,279.4,66.5,190.5,2772
300,80,600,323.8,1759,1084,17.48,0.0001,6.4,155.4,279.4,66.5,190.5,2773
300,80,600,323.8,1754,1795,17.48,0.0001,6.4,155.4,279.4,66.5,190.5,2774
300,80,600,323.8,501,992,17.48,0.0001,6.4,155.4,279.4,66.5,190.5,2775
300,80,150,323.8,1797,1441,17.48,287,1.5,114.3,241.3,30.3,190.5,2776
300,80,150,323.8,995,709,17.48,287,1.5,114.3,241.3,30.3,190.5,2777
300,80,150,323.8,900,556,17.48,287,1.5,114.3,241.3,30.3,190.5,2778
300,80,150,323.8,1541,1025,17.48,287,1.5,114.3,241.3,30.3,190.5,2779
300,80,150,323.8,323,893,17.48,287,1.5,114.3,241.3,30.3,190.5,2780
300,80,300,323.8,1577,1141,17.48,522,1.5,130,260.35,49.3,190.5,2781
300,80,300,323.8,381,580,17.48,522,1.5,130,260.35,49.3,190.5,2782
300,80,300,323.8,771,1021,17.48,522,1.5,130,260.35,49.3,190.5,2783
300,80,300,323.8,1070,1061,17.48,522,1.5,130,260.35,49.3,190.5,2784
300,80,300,323.8,952,817,17.48,522,1.5,130,260.35,49.3,190.5,2785
300,80,600,323.8,999,1582,17.48,936,6.4,155.4,279.4,66.5,190.5,2786
300,80,600,323.8,722,1041,17.48,936,6.4,155.4,279.4,66.5,190.5,2787
300,80,600,323.8,1768,795,17.48,936,6.4,155.4,279.4,66.5,190.5,2788
300,80,600,323.8,1909,1752,17.48,936,6.4,155.4,279.4,66.5,190.5,2789
300,80,600,323.8,1993,1553,17.48,936,6.4,155.4,279.4,66.5,190.5,2790
300,80,150,323.8,1762,680,17.48,215.25,1.5,114.3,241.3,30.3,190.5,2791
300,80,150,323.8,1872,1339,17.48,215.25,1.5,114.3,241.3,30.3,190.5,2792
300,80,150,323.8,1651,1627,17.48,215.25,1.5,114.3,241.3,30.3,190.5,2793
300,80,150,323.8,1679,1765,17.48,215.25,1.5,114.3,241.3,30.3,190.5,2794
300,80,150,323.8,412,1398,17.48,215.25,1.5,114.3,241.3,30.3,190.5,2795
300,80,300,323.8,1754,443,17.48,391.5,1.5,130,260.35,49.3,190.5,2796
300,80,300,323.8,1337,803,17.48,391.5,1.5,130,260.35,49.3,190.5,2797
300,80,300,323.8,938,1935,17.48,391.5,1.5,130,260.35,49.3,190.5,2798
300,80,300,323.8,636,1613,17.48,391.5,1.5,130,260.35,49.3,190.5,2799
300,80,300,323.8,1956,1997,17.48,391.5,1.5,130,260.35,49.3,190.5,2800
300,80,600,323.8,622,1765,17.48,702,6.4,155.4,279.4,66.5,190.5,2801
300,80,600,323.8,900,823,17.48,702,6.4,155.4,279.4,66.5,190.5,2802
300,80,600,323.8,975,1817,17.48,702,6.4,155.4,279.4,66.5,190.5,2803
300,80,600,323.8,1898,1994,17.48,702,6.4,155.4,279.4,66.5,190.5,2804
300,80,600,323.8,957,1148,17.48,702,6.4,155.4,279.4,66.5,190.5,2805
300,80,150,323.8,1559,710,17.48,358.75,1.5,114.3,241.3,30.3,190.5,2806
300,80,150,323.8,1973,607,17.48,358.75,1.5,114.3,241.3,30.3,190.5,2807
300,80,150,323.8,1586,1420,17.48,358.75,1.5,114.3,241.3,30.3,190.5,2808
300,80,150,323.8,659,1203,17.48,358.75,1.5,114.3,241.3,30.3,190.5,2809
300,80,150,323.8,1024,989,17.48,358.75,1.5,114.3,241.3,30.3,190.5,2810
300,80,300,323.8,1209,897,17.48,652.5,1.5,130,260.35,49.3,190.5,2811
300,80,300,323.8,444,742,17.48,652.5,1.5,130,260.35,49.3,190.5,2812
300,80,300,323.8,1353,1692,17.48,652.5,1.5,130,260.35,49.3,190.5,2813
300,80,300,323.8,872,443,17.48,652.5,1.5,130,260.35,49.3,190.5,2814
300,80,300,323.8,1369,1260,17.48,652.5,1.5,130,260.35,49.3,190.5,2815
300,80,600,323.8,1168,634,17.48,1170,6.4,155.4,279.4,66.5,190.5,2816
300,80,600,323.8,535,747,17.48,1170,6.4,155.4,279.4,66.5,190.5,2817
300,80,600,323.8,1018,346,17.48,1170,6.4,155.4,279.4,66.5,190.5,2818
300,80,600,323.8,1849,1733,17.48,1170,6.4,155.4,279.4,66.5,190.5,2819
300,80,600,323.8,1205,920,17.48,1170,6.4,155.4,279.4,66.5,190.5,2820
300,XS,150,323.8,1016,1416,12.7,0.0001,1.5,114.3,241.3,30.3,190.5,2821
300,XS,150,323.8,634,1993,12.7,0.0001,1.5,114.3,241.3,30.3,190.5,2822
300,XS,150,323.8,1464,1853,12.7,0.0001,1.5,114.3,241.3,30.3,190.5,2823
300,XS,150,323.8,538,1153,12.7,0.0001,1.5,114.3,241.3,30.3,190.5,2824
300,XS,150,323.8,1730,774,12.7,0.0001,1.5,114.3,241.3,30.3,190.5,2825
300,XS,300,323.8,1035,496,12.7,0.0001,1.5,130,260.35,49.3,190.5,2826
300,XS,300,323.8,1599,394,12.7,0.0001,1.5,130,260.35,49.3,190.5,2827
300,XS,300,323.8,1727,1577,12.7,0.0001,1.5,130,260.35,49.3,190.5,2828
300,XS,300,323.8,722,1009,12.7,0.0001,1.5,130,260.35,49.3,190.5,2829
300,XS,300,323.8,1652,1806,12.7,0.0001,1.5,130,260.35,49.3,190.5,2830
300,XS,600,323.8,540,1968,12.7,0.0001,6.4,155.4,279.4,66.5,190.5,2831
300,XS,600,323.8,1511,1118,12.7,0.0001,6.4,155.4,279.4,66.5,190.5,2832
300,XS,600,323.8,1119,1687,12.7,0.0001,6.4,155.4,279.4,66.5,190.5,2833
300,XS,600,323.8,1608,300,12.7,0.0001,6.4,155.4,279.4,66.5,190.5,2834
