pipe_dn,pipe_schedule,flange_class,outside_diameter,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,x_deformation_position,y_deformation_position,z_deformation_position,frequency,support_right,support_left,support,allowable_deformation,,,
50,80,300,60.3,662,3190,5.54,30,1.5,69.9,82.55,20.9,45.95,-1146.1,6.4008,28.044,19.7484,Fixed,Fixed,Fixed_Fixed,18.882,1486.771654,1656.703459,
50,80,300,60.3,4950,822,5.54,30,1.5,69.9,82.55,20.9,45.95,2005,6.709,29.394,9.8813,Fixed,Fixed,Fixed_Fixed,26.427,2080.866142,1160.183862,
50,80,300,60.3,4018,1047,5.54,30,1.5,69.9,82.55,20.9,45.95,1275.3,16.208,20.324,10.9938,Fixed,Fixed,Fixed_Fixed,18.332,1443.464567,895.4112593,
50,80,300,60.3,3763,4200,5.54,30,1.5,69.9,82.55,20.9,45.95,-183.98,0,30.15,3.4665,Fixed,Fixed,Fixed_Fixed,19.043,1499.448819,293.2860743,
50,80,300,60.3,4372,2726,5.54,30,1.5,69.9,82.55,20.9,45.95,638.08,6.0926,26.694,4.4475,Fixed,Fixed,Fixed_Fixed,15.838,1247.086614,312.9544749,
50,80,600,60.3,1385,1033,5.54,45,6.4,73.2,82.55,25.4,45.95,152.07,0,30.15,21.8256,Fixed,Fixed,Fixed_Fixed,1.48,116.5354331,143.5135071,
50,80,600,60.3,796,2394,5.54,45,6.4,73.2,82.55,25.4,45.95,-607.22,0,30.15,19.266,Fixed,Fixed,Fixed_Fixed,3.211,252.8346457,274.850627,
50,80,600,60.3,3792,2725,5.54,45,6.4,73.2,82.55,25.4,45.95,403.65,0,30.15,4.414,Fixed,Fixed,Fixed_Fixed,11.696,920.9448819,229.3689143,
50,80,600,60.3,2533,4130,5.54,45,6.4,73.2,82.55,25.4,45.95,-561.03,6.709,29.394,4.4134,Fixed,Fixed,Fixed_Fixed,12.567,989.5275591,246.4164952,
50,80,600,60.3,3870,1963,5.54,45,6.4,73.2,82.55,25.4,45.95,710.62,6.0926,26.694,5.8498,Fixed,Fixed,Fixed_Fixed,9.957,784.015748,258.7821971,
50,80,150,60.3,2584,921,5.54,12.75,1.5,63.5,76.2,17.6,45.95,697.78,0,30.15,21.8885,Fixed,Fixed,Fixed_Fixed,5.364,422.3622047,521.6385037,
50,80,150,60.3,1597,1206,5.54,12.75,1.5,63.5,76.2,17.6,45.95,152.83,0,30.15,26.0395,Fixed,Fixed,Fixed_Fixed,2.191,172.519685,253.4777765,
50,80,150,60.3,2094,991,5.54,12.75,1.5,63.5,76.2,17.6,45.95,430.64,0,30.15,24.8022,Fixed,Fixed,Fixed_Fixed,3.099,244.015748,341.4889475,
50,80,150,60.3,3478,535,5.54,12.75,1.5,63.5,76.2,17.6,45.95,1453.9,0,30.15,21.0473,Fixed,Fixed,Fixed_Fixed,8.61,677.9527559,805.1270415,
50,80,150,60.3,3761,1693,5.54,12.75,1.5,63.5,76.2,17.6,45.95,866.17,11.279,23.421,9.2293,Fixed,Fixed,Fixed_Fixed,11.63,915.7480315,476.8846552,
50,80,300,60.3,4862,2343,5.54,22.5,1.5,69.9,82.55,20.9,45.95,1000.1,6.0926,26.694,4.9396,Fixed,Fixed,Fixed_Fixed,19.118,1505.354331,419.5648623,
50,80,300,60.3,3502,3505,5.54,22.5,1.5,69.9,82.55,20.9,45.95,1.5,0,58.15,4.6029,Fixed,Fixed,Fixed_Fixed,14.824,1167.244094,303.1529625,
50,80,300,60.3,2605,1568,5.54,22.5,1.5,69.9,82.55,20.9,45.95,406.69,6.0926,26.694,11.8538,Fixed,Fixed,Fixed_Fixed,5.279,415.6692913,278.0187766,
50,80,300,60.3,903,1913,5.54,22.5,1.5,69.9,82.55,20.9,45.95,-381.7,0,30.15,24.7258,Fixed,Fixed,Fixed_Fixed,2.437,191.8897638,267.7137958,
50,80,300,60.3,2668,2617,5.54,22.5,1.5,69.9,82.55,20.9,45.95,69.9,0,30.15,7.4411,Fixed,Fixed,Fixed_Fixed,8.227,647.7952756,271.9840954,
50,80,600,60.3,2225,747,5.54,33.75,6.4,73.2,82.55,25.4,45.95,566.53,6.709,29.394,23.4158,Fixed,Fixed,Fixed_Fixed,2.871,226.0629921,298.680633,
50,80,600,60.3,1501,567,5.54,33.75,6.4,73.2,82.55,25.4,45.95,337.33,0,30.15,39.5184,Fixed,Fixed,Fixed_Fixed,1.206,94.96062992,211.7442039,
50,80,600,60.3,3205,1348,5.54,33.75,6.4,73.2,82.55,25.4,45.95,718.2,6.0926,26.694,10.333,Fixed,Fixed,Fixed_Fixed,6.532,514.3307087,299.873077,
50,80,600,60.3,4507,4334,5.54,33.75,6.4,73.2,82.55,25.4,45.95,107.87,16.208,20.324,2.7826,Fixed,Fixed,Fixed_Fixed,21.974,1730.23622,271.6594215,
50,80,600,60.3,3437,384,5.54,33.75,6.4,73.2,82.55,25.4,45.95,1489.2,6.4008,28.044,23.4267,Fixed,Fixed,Fixed_Fixed,4.945,389.3700787,514.6859139,
50,80,150,60.3,3007,2807,5.54,21.25,1.5,63.5,76.2,17.6,45.95,107.7,6.709,29.394,6.5497,Fixed,Fixed,Fixed_Fixed,9.724,765.6692913,282.9640279,
50,80,150,60.3,3349,4799,5.54,21.25,1.5,63.5,76.2,17.6,45.95,-601.16,6.4008,28.044,3.7581,Fixed,Fixed,Fixed_Fixed,20.444,1609.76378,341.3493459,
50,80,150,60.3,4817,1962,5.54,21.25,1.5,63.5,76.2,17.6,45.95,1202.1,0,30.15,5.9367,Fixed,Fixed,Fixed_Fixed,19.181,1510.314961,505.9192671,
50,80,150,60.3,4363,1299,5.54,21.25,1.5,63.5,76.2,17.6,45.95,1375.9,5.7844,25.343,9.0997,Fixed,Fixed,Fixed_Fixed,21.197,1669.055118,856.971433,
50,80,150,60.3,3979,1155,5.54,21.25,1.5,63.5,76.2,17.6,45.95,1259,11.279,23.421,10.9722,Fixed,Fixed,Fixed_Fixed,17.362,1367.086614,846.3662514,
50,80,300,60.3,1762,3277,5.54,37.5,1.5,69.9,82.55,20.9,45.95,-570.92,0,30.15,7.7766,Fixed,Fixed,Fixed_Fixed,7.784,612.9133858,268.9412746,
50,80,300,60.3,1578,1510,5.54,37.5,1.5,69.9,82.55,20.9,45.95,69.9,0,30.15,15.4677,Fixed,Fixed,Fixed_Fixed,2.636,207.5590551,181.1490316,
50,80,300,60.3,4800,1793,5.54,37.5,1.5,69.9,82.55,20.9,45.95,1202.9,11.88,24.669,5.6839,Fixed,Fixed,Fixed_Fixed,17.459,1374.724409,440.8904218,
50,80,300,60.3,2727,1536,5.54,37.5,1.5,69.9,82.55,20.9,45.95,422.67,5.7844,25.343,10.0939,Fixed,Fixed,Fixed_Fixed,5.388,424.2519685,241.6303347,
50,80,300,60.3,2262,4291,5.54,37.5,1.5,69.9,82.55,20.9,45.95,-778.03,6.0926,26.694,5.0414,Fixed,Fixed,Fixed_Fixed,13.78,1085.03937,308.6492636,
50,80,600,60.3,3303,4036,5.54,56.25,6.4,73.2,82.55,25.4,45.95,-276.6,6.709,29.394,3.3164,Fixed,Fixed,Fixed_Fixed,14.639,1152.677165,215.6965446,
50,80,600,60.3,3541,1243,5.54,56.25,6.4,73.2,82.55,25.4,45.95,869.04,0,30.15,8.9805,Fixed,Fixed,Fixed_Fixed,7.434,585.3543307,296.6114722,
50,80,600,60.3,3912,2741,5.54,56.25,6.4,73.2,82.55,25.4,45.95,414.15,6.709,29.394,3.9963,Fixed,Fixed,Fixed_Fixed,12.084,951.496063,214.5525448,
50,80,600,60.3,2381,3958,5.54,56.25,6.4,73.2,82.55,25.4,45.95,-540.56,6.709,29.394,4.4962,Fixed,Fixed,Fixed_Fixed,11.161,878.8188976,222.9531435,
50,80,600,60.3,4771,1415,5.54,56.25,6.4,73.2,82.55,25.4,45.95,1353.8,11.279,23.421,6.3739,Fixed,Fixed,Fixed_Fixed,16.144,1271.181102,457.1737277,
50,XS,150,60.3,2804,748,5.54,0,1.5,63.5,76.2,17.6,45.95,990.6,6.709,29.394,26.3379,Fixed,Fixed,Fixed_Fixed,27.075,2131.889764,3168.213792,
50,XS,150,60.3,1774,4339,5.54,0,1.5,63.5,76.2,17.6,45.95,-1233.6,6.709,29.394,8.7842,Fixed,Fixed,Fixed_Fixed,23.18,1825.19685,904.649854,
50,XS,150,60.3,1257,3933,5.54,0,1.5,63.5,76.2,17.6,45.95,-1287,12.481,25.916,12.359,Fixed,Fixed,Fixed_Fixed,30.721,2418.976378,1686.877522,
50,XS,150,60.3,4931,1586,5.54,0,1.5,63.5,76.2,17.6,45.95,1601.6,6.709,29.394,7.9152,Fixed,Fixed,Fixed_Fixed,53.402,4204.88189,1877.951128,
50,XS,150,60.3,2499,3733,5.54,0,1.5,63.5,76.2,17.6,45.95,-572.83,0,30.15,8.1047,Fixed,Fixed,Fixed_Fixed,13.925,1096.456693,501.4146494,
50,XS,300,60.3,3604,970,5.54,0,1.5,69.9,82.55,20.9,45.95,1264.4,0,30.15,15.8541,Fixed,Fixed,Fixed_Fixed,45.661,3595.354331,3216.265426,
50,XS,300,60.3,1027,4509,5.54,0,1.5,69.9,82.55,20.9,45.95,-1691.8,6.0926,26.694,11.0892,Fixed,Fixed,Fixed_Fixed,44.202,3480.472441,2177.744909,
50,XS,300,60.3,3736,617,5.54,0,1.5,69.9,82.55,20.9,45.95,1562.5,0,30.15,18.2427,Fixed,Fixed,Fixed_Fixed,10.781,848.8976378,873.8019968,
50,XS,300,60.3,3405,2592,5.54,0,1.5,69.9,82.55,20.9,45.95,366.78,6.4008,28.044,8.3463,Fixed,Fixed,Fixed_Fixed,12.335,971.2598425,457.4019537,
50,XS,300,60.3,3761,2445,5.54,0,1.5,69.9,82.55,20.9,45.95,628.27,5.7844,25.343,7.9247,Fixed,Fixed,Fixed_Fixed,14.175,1116.141732,499.0806919,
50,XS,600,60.3,4561,1267,5.54,0,6.4,73.2,82.55,25.4,45.95,1589.1,6.4008,28.044,9.7718,Fixed,Fixed,Fixed_Fixed,63.506,5000.472441,2757.110672,
50,XS,600,60.3,4029,1352,5.54,0,6.4,73.2,82.55,25.4,45.95,1281,17.935,22.489,11.1268,Fixed,Fixed,Fixed_Fixed,22.869,1800.708661,1130.530613,
50,XS,600,60.3,2156,781,5.54,0,6.4,73.2,82.55,25.4,45.95,621.66,0,30.15,34.3795,Fixed,Fixed,Fixed_Fixed,4.26,335.4330709,650.6898403,
50,XS,600,60.3,4634,4867,5.54,0,6.4,73.2,82.55,25.4,45.95,-141.74,23.421,11.279,3.4091,Fixed,Fixed,Fixed_Fixed,28.679,2258.188976,434.378794,
50,XS,600,60.3,492,4940,5.54,0,6.4,73.2,82.55,25.4,45.95,-2217.7,5.7844,25.343,11.976,Fixed,Fixed,Fixed_Fixed,9.456,744.5669291,503.1345271,
50,XS,150,60.3,4033,3343,5.54,17,1.5,63.5,76.2,17.6,45.95,277.67,6.709,29.394,4.5829,Fixed,Fixed,Fixed_Fixed,16.33,1285.826772,332.4998366,
50,XS,150,60.3,4238,1757,5.54,17,1.5,63.5,76.2,17.6,45.95,1063.9,6.0926,26.694,7.633,Fixed,Fixed,Fixed_Fixed,14.881,1171.732283,504.6522915,
50,XS,150,60.3,2847,3592,5.54,17,1.5,63.5,76.2,17.6,45.95,-289.23,0,30.15,5.8385,Fixed,Fixed,Fixed_Fixed,12.351,972.519685,320.3821244,
50,XS,150,60.3,3263,4323,5.54,17,1.5,63.5,76.2,17.6,45.95,-441.26,0,30.15,4.4024,Fixed,Fixed,Fixed_Fixed,17.583,1384.488189,343.9120132,
50,XS,150,60.3,4871,3127,5.54,17,1.5,63.5,76.2,17.6,45.95,697.87,6.4008,28.044,4.1038,Fixed,Fixed,Fixed_Fixed,20.673,1627.795276,376.9246692,
50,XS,300,60.3,2168,3882,5.54,30,1.5,69.9,82.55,20.9,45.95,-664.55,6.709,29.394,6.0088,Fixed,Fixed,Fixed_Fixed,11.651,917.4015748,311.0396981,
50,XS,300,60.3,2667,4670,5.54,30,1.5,69.9,82.55,20.9,45.95,-786.5,6.709,29.394,4.2956,Fixed,Fixed,Fixed_Fixed,17.491,1377.244094,333.8130755,
50,XS,300,60.3,2556,3945,5.54,30,1.5,69.9,82.55,20.9,45.95,-510.77,6.4008,28.044,5.1196,Fixed,Fixed,Fixed_Fixed,13.008,1024.251969,295.8771516,
50,XS,300,60.3,3637,4465,5.54,30,1.5,69.9,82.55,20.9,45.95,-349.79,6.4008,28.044,3.3913,Fixed,Fixed,Fixed_Fixed,19.898,1566.771654,299.806129,
50,XS,300,60.3,383,4744,5.54,30,1.5,69.9,82.55,20.9,45.95,-2176.3,5.7844,25.343,13.4291,Fixed,Fixed,Fixed_Fixed,7.971,627.6377953,475.5811005,
50,XS,600,60.3,599,3297,5.54,45,6.4,73.2,82.55,25.4,45.95,-1218.5,6.709,29.394,19.1623,Fixed,Fixed,Fixed_Fixed,23.503,1850.629921,2000.948017,
50,XS,600,60.3,850,2580,5.54,45,6.4,73.2,82.55,25.4,45.95,-649.68,6.709,29.394,17.201,Fixed,Fixed,Fixed_Fixed,3.811,300.0787402,291.2443541,
50,XS,600,60.3,4205,2831,5.54,45,6.4,73.2,82.55,25.4,45.95,491.37,6.709,29.394,3.9399,Fixed,Fixed,Fixed_Fixed,13.847,1090.314961,242.3850121,
50,XS,600,60.3,1739,2299,5.54,45,6.4,73.2,82.55,25.4,45.95,-217.51,11.88,24.669,9.564,Fixed,Fixed,Fixed_Fixed,4.292,337.9527559,182.3745155,
50,XS,600,60.3,3182,694,5.54,45,6.4,73.2,82.55,25.4,45.95,1048.5,6.709,29.394,17.6667,Fixed,Fixed,Fixed_Fixed,9.664,760.9448819,758.5377972,
50,XS,150,60.3,2902,1053,5.54,12.75,1.5,63.5,76.2,17.6,45.95,777.28,0,30.15,17.5376,Fixed,Fixed,Fixed_Fixed,7.019,552.6771654,546.9029593,
50,XS,150,60.3,4000,1218,5.54,12.75,1.5,63.5,76.2,17.6,45.95,1265.4,6.0926,26.694,11.1381,Fixed,Fixed,Fixed_Fixed,20.176,1588.661417,998.4148974,
50,XS,150,60.3,4176,1397,5.54,12.75,1.5,63.5,76.2,17.6,45.95,1229.7,5.7844,25.343,9.6162,Fixed,Fixed,Fixed_Fixed,18.966,1493.385827,810.2967632,
50,XS,150,60.3,4150,3767,5.54,12.75,1.5,63.5,76.2,17.6,45.95,176.43,0,30.15,4.2241,Fixed,Fixed,Fixed_Fixed,19.108,1504.566929,358.6033102,
50,XS,150,60.3,565,4148,5.54,12.75,1.5,63.5,76.2,17.6,45.95,-1782.2,0,30.15,15.5208,Fixed,Fixed,Fixed_Fixed,10.023,789.2125984,691.1569883,
50,XS,300,60.3,4485,4138,5.54,22.5,1.5,69.9,82.55,20.9,45.95,191.48,6.4008,28.044,3.2204,Fixed,Fixed,Fixed_Fixed,22.814,1796.377953,326.4195229,
50,XS,300,60.3,4773,1326,5.54,22.5,1.5,69.9,82.55,20.9,45.95,1556.2,5.7844,25.343,7.9728,Fixed,Fixed,Fixed_Fixed,30.388,2392.755906,1076.410333,
50,XS,300,60.3,1339,2976,5.54,22.5,1.5,69.9,82.55,20.9,45.95,-635.78,11.279,23.421,12.2998,Fixed,Fixed,Fixed_Fixed,6.372,501.7322835,348.207954,
50,XS,300,60.3,3942,1477,5.54,22.5,1.5,69.9,82.55,20.9,45.95,998.14,11.279,23.421,8.8751,Fixed,Fixed,Fixed_Fixed,12.523,986.0629921,493.7947933,
50,XS,300,60.3,2251,2637,5.54,22.5,1.5,69.9,82.55,20.9,45.95,-176.55,6.4008,28.044,8.5441,Fixed,Fixed,Fixed_Fixed,7.009,551.8897638,266.0646967,
50,XS,600,60.3,2479,3147,5.54,33.75,6.4,73.2,82.55,25.4,45.95,-270.51,0,30.15,6.0387,Fixed,Fixed,Fixed_Fixed,8.665,682.2834646,232.4753403,
50,XS,600,60.3,3503,4577,5.54,33.75,6.4,73.2,82.55,25.4,45.95,-416.11,0,30.15,3.3016,Fixed,Fixed,Fixed_Fixed,18.515,1457.874016,271.589542,
50,XS,600,60.3,4684,994,5.54,33.75,6.4,73.2,82.55,25.4,45.95,1709.8,16.208,20.324,9.4295,Fixed,Fixed,Fixed_Fixed,57.3,4511.811024,2400.535635,
50,XS,600,60.3,4331,444,5.54,33.75,6.4,73.2,82.55,25.4,45.95,1949.7,6.0926,26.694,15.2368,Fixed,Fixed,Fixed_Fixed,7.45,586.6141732,504.3301247,
50,XS,600,60.3,4804,4875,5.54,33.75,6.4,73.2,82.55,25.4,45.95,-78.74,30.15,0,2.3835,Fixed,Fixed,Fixed_Fixed,26.487,2085.590551,280.4870394,
50,XS,150,60.3,3278,3168,5.54,21.25,1.5,63.5,76.2,17.6,45.95,69.04,0,30.15,5.4829,Fixed,Fixed,Fixed_Fixed,12.059,949.5275591,293.7558274,
50,XS,150,60.3,613,1130,5.54,21.25,1.5,63.5,76.2,17.6,45.95,-195.34,0,30.15,53.2015,Fixed,Fixed,Fixed_Fixed,0.825,64.96062992,195.0036302,
50,XS,150,60.3,4396,2571,5.54,21.25,1.5,63.5,76.2,17.6,45.95,738.69,0,30.15,5.1165,Fixed,Fixed,Fixed_Fixed,15.612,1229.291339,354.8921488,
50,XS,150,60.3,1996,3846,5.54,21.25,1.5,63.5,76.2,17.6,45.95,-743.5,6.709,29.394,7.1759,Fixed,Fixed,Fixed_Fixed,11.262,886.7716535,359.0515216,
50,XS,150,60.3,3305,2067,5.54,21.25,1.5,63.5,76.2,17.6,45.95,492.8,0,30.15,7.9068,Fixed,Fixed,Fixed_Fixed,8.724,686.9291339,306.465281,
50,XS,300,60.3,4565,3495,5.54,37.5,1.5,69.9,82.55,20.9,45.95,412.16,0,30.15,3.2552,Fixed,Fixed,Fixed_Fixed,19.528,1537.637795,282.4231638,
50,XS,300,60.3,2683,4159,5.54,37.5,1.5,69.9,82.55,20.9,45.95,-534.84,6.4008,28.044,4.4295,Fixed,Fixed,Fixed_Fixed,14.242,1121.417323,280.2789991,
50,XS,300,60.3,4338,3766,5.54,37.5,1.5,69.9,82.55,20.9,45.95,243.7,0,30.15,3.1817,Fixed,Fixed,Fixed_Fixed,19.515,1536.614173,275.8624914,
50,XS,300,60.3,4985,2730,5.54,37.5,1.5,69.9,82.55,20.9,45.95,835.25,6.709,29.394,3.7766,Fixed,Fixed,Fixed_Fixed,19.288,1518.740157,323.633192,
50,XS,300,60.3,4993,2049,5.54,37.5,1.5,69.9,82.55,20.9,45.95,1137.2,0,-30.15,4.8825,Fixed,Fixed,Fixed_Fixed,18.646,1468.188976,404.4760419,
50,XS,600,60.3,1693,3413,5.54,56.25,6.4,73.2,82.55,25.4,45.95,-594.76,12.481,25.916,6.851,Fixed,Fixed,Fixed_Fixed,7.363,579.7637795,224.1164004,
50,XS,600,60.3,1489,4610,5.54,56.25,6.4,73.2,82.55,25.4,45.95,-1211.6,11.279,23.421,6.2486,Fixed,Fixed,Fixed_Fixed,14.037,1105.275591,389.6923631,
50,XS,600,60.3,1324,3864,5.54,56.25,6.4,73.2,82.55,25.4,45.95,-983.91,12.481,25.916,7.9515,Fixed,Fixed,Fixed_Fixed,9.104,716.8503937,321.6223218,
50,XS,600,60.3,2493,4186,5.54,56.25,6.4,73.2,82.55,25.4,45.95,-616.6,0,30.15,4.1388,Fixed,Fixed,Fixed_Fixed,12.482,982.8346457,229.5215611,
50,XS,600,60.3,4420,4035,5.54,56.25,6.4,73.2,82.55,25.4,45.95,192.98,6.4008,28.044,2.6026,Fixed,Fixed,Fixed_Fixed,19.507,1535.984252,225.5603605,
50,XXS,150,60.3,2361,2648,11.07,0,1.5,63.5,76.2,17.6,45.95,-176.15,5.4774,23.998,11.7846,Fixed,Fixed,Fixed_Fixed,9.719,765.2755906,508.8634976,
50,XXS,150,60.3,1314,1387,11.07,0,1.5,63.5,76.2,17.6,45.95,-71.249,3.3757,29.96,38.2257,Fixed,Fixed,Fixed_Fixed,2.656,209.1338583,451.0746162,
50,XXS,150,60.3,2619,3910,11.07,0,1.5,63.5,76.2,17.6,45.95,-649.88,0,30.15,7.1106,Fixed,Fixed,Fixed_Fixed,18.776,1478.425197,593.1631948,
50,XXS,150,60.3,4648,3559,11.07,0,1.5,63.5,76.2,17.6,45.95,531.91,0,30.15,4.5329,Fixed,Fixed,Fixed_Fixed,28.274,2226.299213,569.4141594,
50,XXS,150,60.3,831,3020,11.07,0,1.5,63.5,76.2,17.6,45.95,-1067.1,0,30.15,21.027,Fixed,Fixed,Fixed_Fixed,47.238,3719.527559,4412.997557,
50,XXS,300,60.3,2117,1030,11.07,0,1.5,69.9,82.55,20.9,45.95,517.26,0,30.15,28.9913,Fixed,Fixed,Fixed_Fixed,4.898,385.6692913,630.8866555,
50,XXS,300,60.3,2174,4161,11.07,0,1.5,69.9,82.55,20.9,45.95,-955.26,0,30.15,7.5064,Fixed,Fixed,Fixed_Fixed,21.281,1675.669291,709.7225521,
50,XXS,300,60.3,1747,2016,11.07,0,1.5,69.9,82.55,20.9,45.95,-157.35,0,30.15,19.7524,Fixed,Fixed,Fixed_Fixed,5.266,414.6456693,462.1315266,
50,XXS,300,60.3,558,4252,11.07,0,1.5,69.9,82.55,20.9,45.95,-1832.8,6.709,29.394,13.9127,Fixed,Fixed,Fixed_Fixed,10.949,862.1259843,676.7850346,
50,XXS,300,60.3,1294,2930,11.07,0,1.5,69.9,82.55,20.9,45.95,-793.23,0,30.15,16.6725,Fixed,Fixed,Fixed_Fixed,10.765,847.6377953,797.4062417,
50,XXS,600,60.3,4704,4594,11.07,0,6.4,73.2,82.55,25.4,45.95,84.27,0,30.15,3.444,Fixed,Fixed,Fixed_Fixed,33.654,2649.92126,514.9495746,
50,XXS,600,60.3,1429,3636,11.07,0,6.4,73.2,82.55,25.4,45.95,-1052.9,0,30.15,11.732,Fixed,Fixed,Fixed_Fixed,18.954,1492.440945,987.9564505,
50,XXS,600,60.3,370,3332,11.07,0,6.4,73.2,82.55,25.4,45.95,-1480.8,0,30.15,23.667,Fixed,Fixed,Fixed_Fixed,5.159,406.2204724,542.4673565,
50,XXS,600,60.3,2303,2887,11.07,0,6.4,73.2,82.55,25.4,45.95,-294.47,0,30.15,10.5689,Fixed,Fixed,Fixed_Fixed,10.225,805.1181102,480.1290416,
50,XXS,600,60.3,3220,2347,11.07,0,6.4,73.2,82.55,25.4,45.95,437.04,6.709,29.394,9.2898,Fixed,Fixed,Fixed_Fixed,12.222,962.3622047,504.4446427,
50,XXS,150,60.3,1997,1283,11.07,17,1.5,63.5,76.2,17.6,45.95,290.84,6.709,29.394,20.9514,Fixed,Fixed,Fixed_Fixed,3.83,301.5748031,356.5140854,
50,XXS,150,60.3,4807,582,11.07,17,1.5,63.5,76.2,17.6,45.95,2109.5,0,30.15,11.0293,Fixed,Fixed,Fixed_Fixed,13.361,1052.047244,654.7142361,
50,XXS,150,60.3,1014,427,11.07,17,1.5,63.5,76.2,17.6,45.95,231.14,0,30.15,96.0877,Fixed,Fixed,Fixed_Fixed,0.762,60,325.302679,
50,XXS,150,60.3,4772,3732,11.07,17,1.5,63.5,76.2,17.6,45.95,485.6,6.0932,26.696,3.6809,Fixed,Fixed,Fixed_Fixed,27.502,2165.511811,449.7624223,
50,XXS,150,60.3,2549,3204,11.07,17,1.5,63.5,76.2,17.6,45.95,-270.16,6.0932,26.696,7.5028,Fixed,Fixed,Fixed_Fixed,11.994,944.4094488,399.8087409,
50,XXS,300,60.3,4095,3228,11.07,30,1.5,69.9,82.55,20.9,45.95,382.02,0,30.15,4.3591,Fixed,Fixed,Fixed_Fixed,19.192,1511.181102,371.6909077,
50,XXS,300,60.3,3275,1033,11.07,30,1.5,69.9,82.55,20.9,45.95,983.63,0,30.15,14.0817,Fixed,Fixed,Fixed_Fixed,12.059,949.5275591,754.4513734,
50,XXS,300,60.3,1143,1163,11.07,30,1.5,69.9,82.55,20.9,45.95,-38.233,0,40.683,30.8807,Fixed,Fixed,Fixed_Fixed,1.695,133.4645669,232.5528731,
50,XXS,300,60.3,475,2314,11.07,30,1.5,69.9,82.55,20.9,45.95,-848.57,0,30.15,35.9794,Fixed,Fixed,Fixed_Fixed,12.21,961.4173228,1951.796124,
50,XXS,300,60.3,4749,1030,11.07,30,1.5,69.9,82.55,20.9,45.95,1782.9,6.709,29.394,8.962,Fixed,Fixed,Fixed_Fixed,71.467,5627.322835,2845.609893,
50,XXS,600,60.3,4484,1755,11.07,45,6.4,73.2,82.55,25.4,45.95,1134.2,9.4793,19.684,6.2437,Fixed,Fixed,Fixed_Fixed,18.351,1444.96063,509.0572575,
50,XXS,600,60.3,3736,3670,11.07,45,6.4,73.2,82.55,25.4,45.95,73.2,0,30.15,3.8356,Fixed,Fixed,Fixed_Fixed,18.443,1452.204724,314.2894093,
50,XXS,600,60.3,2456,4016,11.07,45,6.4,73.2,82.55,25.4,45.95,-599.14,11.881,24.671,5.1257,Fixed,Fixed,Fixed_Fixed,14.864,1170.393701,338.4961638,
50,XXS,600,60.3,2274,4575,11.07,45,6.4,73.2,82.55,25.4,45.95,-939.65,11.881,24.671,4.9053,Fixed,Fixed,Fixed_Fixed,18.515,1457.874016,403.5098681,
50,XXS,600,60.3,4244,3904,11.07,45,6.4,73.2,82.55,25.4,45.95,166.37,6.709,29.394,3.2572,Fixed,Fixed,Fixed_Fixed,22.547,1775.354331,326.2857157,
50,XXS,150,60.3,2574,2794,11.07,12.75,1.5,63.5,76.2,17.6,45.95,-128.24,6.0932,26.696,8.8021,Fixed,Fixed,Fixed_Fixed,10.361,815.8267717,405.1845178,
50,XXS,150,60.3,2192,1961,11.07,12.75,1.5,63.5,76.2,17.6,45.95,116.36,0,30.15,14,Fixed,Fixed,Fixed_Fixed,6.052,476.5354331,376.4365856,
50,XXS,150,60.3,2088,2964,11.07,12.75,1.5,63.5,76.2,17.6,45.95,-363.51,11.881,24.671,10.0184,Fixed,Fixed,Fixed_Fixed,9.581,754.4094488,426.4558519,
50,XXS,150,60.3,4748,3857,11.07,12.75,1.5,63.5,76.2,17.6,45.95,425.08,6.0932,26.696,3.7073,Fixed,Fixed,Fixed_Fixed,28.428,2238.425197,468.2404284,
50,XXS,150,60.3,3368,4514,11.07,12.75,1.5,63.5,76.2,17.6,45.95,-518.51,0,30.15,4.3905,Fixed,Fixed,Fixed_Fixed,24.191,1904.80315,471.8811982,
50,XXS,300,60.3,1096,3388,11.07,22.5,1.5,69.9,82.55,20.9,45.95,-1015.6,0,30.15,13.4901,Fixed,Fixed,Fixed_Fixed,14.17,1115.748031,849.2780307,
50,XXS,300,60.3,3774,3105,11.07,22.5,1.5,69.9,82.55,20.9,45.95,275.34,0,30.15,5.113,Fixed,Fixed,Fixed_Fixed,17.037,1341.496063,387.0203369,
50,XXS,300,60.3,2087,4945,11.07,22.5,1.5,69.9,82.55,20.9,45.95,-1241.7,9.4793,19.684,5.4938,Fixed,Fixed,Fixed_Fixed,26.919,2119.606299,657.0473046,
50,XXS,300,60.3,4092,4261,11.07,22.5,1.5,69.9,82.55,20.9,45.95,-108.47,6.709,29.394,3.5819,Fixed,Fixed,Fixed_Fixed,25.292,1991.496063,402.4959369,
50,XXS,300,60.3,2051,2869,11.07,22.5,1.5,69.9,82.55,20.9,45.95,-324.92,6.709,29.394,9.4054,Fixed,Fixed,Fixed_Fixed,8.6,677.1653543,359.3689842,
50,XXS,600,60.3,1272,2737,11.07,33.75,6.4,73.2,82.55,25.4,45.95,-566.58,0,30.15,13.5521,Fixed,Fixed,Fixed_Fixed,6.128,482.519685,368.9692936,
