pipe_dn,pipe_schedule,flange_class,outside_diameter,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,x_deformation_position,y_deformation_position,z_deformation_position,frequency,support_right,support_left,support,allowable_deformation
65,XS,150,73.0,1633.0,2877.0,7.01,0.0,1.5,69.9,88.9,20.9,52.3,-610.26,7.732,33.876,8.2652,Pinned,Pinned,Pinned_Pinned,11.222
65,XS,150,73.0,860.0,1578.0,7.01,0.0,1.5,69.9,88.9,20.9,52.3,-362.83,0.0,36.5,26.5725,Pinned,Pinned,Pinned_Pinned,3.101
65,XS,150,73.0,1617.0,4795.0,7.01,0.0,1.5,69.9,88.9,20.9,52.3,-1564.1,0.0,36.5,4.3141,Pinned,Pinned,Pinned_Pinned,28.828
65,XS,300,73.0,3059.0,4267.0,7.01,0.0,1.5,76.2,95.25,23.9,52.3,-606.18,30.459,6.9521,3.152,Pinned,Pinned,Pinned_Pinned,29.197
65,XS,300,73.0,433.0,3947.0,7.01,0.0,1.5,76.2,95.25,23.9,52.3,-1744.6,0.0,36.5,9.5198,Pinned,Pinned,Pinned_Pinned,27.571
65,XS,300,73.0,446.0,537.0,7.01,0.0,1.5,76.2,95.25,23.9,52.3,-83.21,0.0,36.5,127.8896,Pinned,Pinned,Pinned_Pinned,0.409
65,XS,300,73.0,3247.0,2028.0,7.01,0.0,1.5,76.2,95.25,23.9,52.3,610.51,0.0,36.5,5.9357,Pinned,Pinned,Pinned_Pinned,15.143
65,XS,300,73.0,3189.0,1486.0,7.01,0.0,1.5,76.2,95.25,23.9,52.3,824.36,0.0,36.5,7.6249,Pinned,Pinned,Pinned_Pinned,12.729
65,XS,600,73.0,1713.0,463.0,7.01,0.0,6.4,79.2,95.25,28.4,52.3,616.68,0.0,36.5,34.0098,Pinned,Pinned,Pinned_Pinned,2.928
65,XS,600,73.0,1980.0,2634.0,7.01,0.0,6.4,79.2,95.25,28.4,52.3,-340.99,6.9521,30.459,7.4176,Pinned,Pinned,Pinned_Pinned,10.718
65,XS,600,73.0,2930.0,4570.0,7.01,0.0,6.4,79.2,95.25,28.4,52.3,-833.51,28.149,13.556,2.9831,Pinned,Pinned,Pinned_Pinned,30.196
65,XS,600,73.0,2216.0,3490.0,7.01,0.0,6.4,79.2,95.25,28.4,52.3,-639.33,7.732,33.876,5.0192,Pinned,Pinned,Pinned_Pinned,17.13
65,XS,600,73.0,880.0,3104.0,7.01,0.0,6.4,79.2,95.25,28.4,52.3,-1070.3,8.122,35.585,10.7002,Pinned,Pinned,Pinned_Pinned,10.794
65,XS,150,73.0,4910.0,4240.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,331.28,0.0,-36.5,1.7783,Pinned,Pinned,Pinned_Pinned,42.886
65,XS,150,73.0,4638.0,4620.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,22.4,0.0,52.3,1.7368,Pinned,Pinned,Pinned_Pinned,43.802
65,XS,150,73.0,4277.0,756.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,1695.7,13.556,28.149,6.6386,Pinned,Pinned,Pinned_Pinned,21.389
65,XS,150,73.0,395.0,1008.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,-287.51,0.0,36.5,53.8846,Pinned,Pinned,Pinned_Pinned,0.91
65,XS,150,73.0,734.0,932.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,-119.87,0.0,36.5,34.9727,Pinned,Pinned,Pinned_Pinned,1.241
65,XS,300,73.0,751.0,876.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,-93.697,0.0,36.5,28.8998,Pinned,Pinned,Pinned_Pinned,1.167
65,XS,300,73.0,3084.0,1083.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,901.61,6.9521,30.459,7.1732,Pinned,Pinned,Pinned_Pinned,9.069
65,XS,300,73.0,3266.0,1657.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,689.46,7.3421,32.168,4.9035,Pinned,Pinned,Pinned_Pinned,12.104
65,XS,300,73.0,3887.0,4053.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,-135.44,6.9521,30.459,2.0023,Pinned,Pinned,Pinned_Pinned,31.405
65,XS,300,73.0,3708.0,2828.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,400.38,0.0,36.5,2.8354,Pinned,Pinned,Pinned_Pinned,21.132
65,XS,600,73.0,3784.0,2327.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,658.49,8.122,35.585,3.0841,Pinned,Pinned,Pinned_Pinned,17.909
65,XS,600,73.0,791.0,2192.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,-626.73,0.0,36.5,11.8653,Pinned,Pinned,Pinned_Pinned,4.206
65,XS,600,73.0,2885.0,1470.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,619.31,0.0,36.5,5.6824,Pinned,Pinned,Pinned_Pinned,8.961
65,XS,600,73.0,3677.0,3684.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,-86.21,0.0,36.5,2.1591,Pinned,Pinned,Pinned_Pinned,25.882
65,XS,600,73.0,1561.0,521.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,454.91,0.0,36.5,22.3045,Pinned,Pinned,Pinned_Pinned,1.978
65,XS,150,73.0,1614.0,895.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,333.09,0.0,36.5,19.5,Pinned,Pinned,Pinned_Pinned,3.037
65,XS,150,73.0,1975.0,1260.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,327.95,0.0,36.5,12.2412,Pinned,Pinned,Pinned_Pinned,5.113
65,XS,150,73.0,2319.0,3152.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,-384.42,0.0,36.5,4.7435,Pinned,Pinned,Pinned_Pinned,15.101
65,XS,150,73.0,1224.0,392.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,389.75,0.0,-36.5,47.8959,Pinned,Pinned,Pinned_Pinned,1.315
65,XS,150,73.0,1114.0,4599.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,-1678.5,6.9521,30.459,5.0935,Pinned,Pinned,Pinned_Pinned,23.866
65,XS,300,73.0,578.0,1524.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,-410.66,0.0,36.5,24.3448,Pinned,Pinned,Pinned_Pinned,2.119
65,XS,300,73.0,4361.0,4752.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,-206.07,24.426,19.479,1.6644,Pinned,Pinned,Pinned_Pinned,42.197
65,XS,300,73.0,2628.0,1220.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,632.65,8.122,35.585,8.1839,Pinned,Pinned,Pinned_Pinned,7.423
65,XS,300,73.0,1543.0,1727.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,-116.37,7.3421,32.168,9.8314,Pinned,Pinned,Pinned_Pinned,5.055
65,XS,300,73.0,369.0,3391.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,-1472.5,0.0,36.5,12.0242,Pinned,Pinned,Pinned_Pinned,14.787
65,XS,600,73.0,3289.0,1949.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,581.88,0.0,36.5,4.3359,Pinned,Pinned,Pinned_Pinned,13.203
65,XS,600,73.0,1745.0,3699.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,-866.24,8.122,35.585,4.2363,Pinned,Pinned,Pinned_Pinned,14.742
65,XS,600,73.0,3348.0,1737.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,707.5,7.732,33.876,4.6747,Pinned,Pinned,Pinned_Pinned,12.588
65,XS,600,73.0,2591.0,2834.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,-140.44,0.0,36.5,3.9112,Pinned,Pinned,Pinned_Pinned,13.901
65,XS,600,73.0,4732.0,3501.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,550.79,24.426,19.479,1.9241,Pinned,Pinned,Pinned_Pinned,33.254
65,XS,150,73.0,3234.0,2753.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,243.07,0.0,36.5,3.6661,Pinned,Pinned,Pinned_Pinned,17.714
65,XS,150,73.0,2552.0,3115.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,-276.78,8.122,35.585,4.0455,Pinned,Pinned,Pinned_Pinned,15.831
65,XS,150,73.0,4998.0,4013.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,445.99,24.426,19.479,1.774,Pinned,Pinned,Pinned_Pinned,41.385
65,XS,150,73.0,3972.0,359.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,1790.7,8.122,35.585,9.4469,Pinned,Pinned,Pinned_Pinned,25.534
65,XS,150,73.0,664.0,3706.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,-1475.6,8.122,35.585,8.492,Pinned,Pinned,Pinned_Pinned,14.786
65,XS,300,73.0,767.0,4769.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,-1889.2,13.556,28.149,5.1455,Pinned,Pinned,Pinned_Pinned,23.717
65,XS,300,73.0,2515.0,3857.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,-602.11,8.122,35.585,2.8499,Pinned,Pinned,Pinned_Pinned,20.027
65,XS,300,73.0,3735.0,4729.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,-431.64,21.665,27.167,1.7158,Pinned,Pinned,Pinned_Pinned,35.697
65,XS,300,73.0,2960.0,4186.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,-544.77,24.426,19.479,2.3191,Pinned,Pinned,Pinned_Pinned,25.282
65,XS,300,73.0,1184.0,1035.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,97.694,0.0,36.5,16.0144,Pinned,Pinned,Pinned_Pinned,2.229
65,XS,600,73.0,2166.0,4730.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,-1141.6,8.122,35.585,2.5123,Pinned,Pinned,Pinned_Pinned,23.501
65,XS,600,73.0,969.0,1690.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,-315.32,0.0,36.5,11.7101,Pinned,Pinned,Pinned_Pinned,3.147
65,XS,600,73.0,1109.0,3755.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,-1162.9,14.316,29.727,5.1976,Pinned,Pinned,Pinned_Pinned,12.226
65,XS,600,73.0,859.0,4186.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,-1538.2,8.122,35.585,5.4988,Pinned,Pinned,Pinned_Pinned,15.271
65,XS,600,73.0,3934.0,1455.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,1091.9,0.0,36.5,4.0583,Pinned,Pinned,Pinned_Pinned,14.455
65,XXS,150,73.0,3490.0,456.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,1514.5,0.0,36.5,10.7946,Pinned,Pinned,Pinned_Pinned,22.562
65,XXS,150,73.0,2447.0,2764.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,-189.71,6.5621,28.751,5.9133,Pinned,Pinned,Pinned_Pinned,15.985
65,XXS,150,73.0,325.0,4121.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,-1900.6,8.122,35.585,8.559,Pinned,Pinned,Pinned_Pinned,43.372
65,XXS,150,73.0,3487.0,3869.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,-233.33,8.122,35.585,3.013,Pinned,Pinned,Pinned_Pinned,32.356
65,XXS,150,73.0,4545.0,4278.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,171.97,25.334,5.7822,2.1076,Pinned,Pinned,Pinned_Pinned,46.812
65,XXS,300,73.0,4574.0,1408.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,1552.3,0.0,36.5,4.6004,Pinned,Pinned,Pinned_Pinned,29.769
65,XXS,300,73.0,3964.0,2533.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,719.71,7.3421,32.168,3.8109,Pinned,Pinned,Pinned_Pinned,26.259
65,XXS,300,73.0,3379.0,3331.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,63.75,0.0,36.5,3.556,Pinned,Pinned,Pinned_Pinned,26.714
65,XXS,300,73.0,366.0,2879.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,-1252.2,8.122,35.585,15.8679,Pinned,Pinned,Pinned_Pinned,14.649
65,XXS,300,73.0,4189.0,3042.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,602.57,8.122,35.585,3.0836,Pinned,Pinned,Pinned_Pinned,31.925
65,XXS,600,73.0,4135.0,1357.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,1367.3,7.3421,32.168,5.3942,Pinned,Pinned,Pinned_Pinned,23.426
65,XXS,600,73.0,2811.0,3155.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,-214.08,8.122,35.585,4.4218,Pinned,Pinned,Pinned_Pinned,20.634
65,XXS,600,73.0,4338.0,3542.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,428.33,25.334,5.7822,2.5801,Pinned,Pinned,Pinned_Pinned,36.813
65,XXS,600,73.0,4702.0,4792.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,-93.22,0.0,36.5,1.7918,Pinned,Pinned,Pinned_Pinned,53.379
65,XXS,600,73.0,1651.0,3490.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,-903.82,8.122,35.585,6.0228,Pinned,Pinned,Pinned_Pinned,17.282
65,XXS,150,73.0,1087.0,3489.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,-1157.3,7.3421,32.168,7.1389,Pinned,Pinned,Pinned_Pinned,15.026
65,XXS,150,73.0,2562.0,1477.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,496.93,6.5621,28.751,8.2913,Pinned,Pinned,Pinned_Pinned,9.409
65,XXS,150,73.0,1535.0,3191.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,-786.71,0.0,36.5,6.3448,Pinned,Pinned,Pinned_Pinned,13.645
65,XXS,150,73.0,1882.0,1400.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,252.13,0.0,36.5,11.7841,Pinned,Pinned,Pinned_Pinned,5.907
65,XXS,150,73.0,3380.0,2392.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,495.93,0.0,36.5,4.2283,Pinned,Pinned,Pinned_Pinned,19.224
65,XXS,300,73.0,3070.0,4024.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,-434.43,8.122,35.585,2.5939,Pinned,Pinned,Pinned_Pinned,28.514
65,XXS,300,73.0,1489.0,3095.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,-734.1,0.0,36.5,5.9905,Pinned,Pinned,Pinned_Pinned,12.187
65,XXS,300,73.0,2854.0,1618.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,550.85,0.0,36.5,6.0944,Pinned,Pinned,Pinned_Pinned,11.251
65,XXS,300,73.0,1776.0,777.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,446.59,0.0,-36.5,17.1024,Pinned,Pinned,Pinned_Pinned,3.584
65,XXS,300,73.0,479.0,4390.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,-1939.1,0.0,36.5,6.8217,Pinned,Pinned,Pinned_Pinned,32.557
65,XXS,600,73.0,3854.0,3365.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,241.67,7.3421,32.168,2.3945,Pinned,Pinned,Pinned_Pinned,28.666
65,XXS,600,73.0,4856.0,1034.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,1829.7,11.274,23.412,4.2842,Pinned,Pinned,Pinned_Pinned,28.204
65,XXS,600,73.0,606.0,2180.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,-728.33,0.0,36.5,15.7857,Pinned,Pinned,Pinned_Pinned,4.665
65,XXS,600,73.0,1380.0,723.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,307.68,0.0,36.5,21.56,Pinned,Pinned,Pinned_Pinned,2.253
65,XXS,600,73.0,1526.0,1497.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,62.798,0.0,39.839,10.8228,Pinned,Pinned,Pinned_Pinned,4.704
65,XXS,150,73.0,4449.0,3517.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,465.86,6.5621,28.751,2.3683,Pinned,Pinned,Pinned_Pinned,37.312
65,XXS,150,73.0,1162.0,2235.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,-519.26,0.0,36.5,11.9744,Pinned,Pinned,Pinned_Pinned,6.768
65,XXS,150,73.0,622.0,1417.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,-365.73,0.0,36.5,31.1361,Pinned,Pinned,Pinned_Pinned,2.378
65,XXS,150,73.0,1888.0,4910.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,-1455.0,7.3421,32.168,3.3554,Pinned,Pinned,Pinned_Pinned,32.485
65,XXS,150,73.0,3449.0,4516.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,-527.13,25.334,5.7822,2.3715,Pinned,Pinned,Pinned_Pinned,37.43
65,XXS,300,73.0,2317.0,3795.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,-707.68,8.122,35.585,3.6229,Pinned,Pinned,Pinned_Pinned,21.745
65,XXS,300,73.0,2073.0,3693.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,-733.57,8.122,35.585,4.066,Pinned,Pinned,Pinned_Pinned,19.533
65,XXS,300,73.0,1184.0,2389.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,-555.45,0.0,36.5,9.8095,Pinned,Pinned,Pinned_Pinned,7.288
65,XXS,300,73.0,4872.0,2363.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,1177.0,0.0,-36.5,2.7253,Pinned,Pinned,Pinned_Pinned,32.589
65,XXS,300,73.0,2768.0,2275.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,266.39,0.0,-36.5,5.0125,Pinned,Pinned,Pinned_Pinned,14.14
65,XXS,600,73.0,4429.0,4538.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,-93.22,36.5,0.0,1.696,Pinned,Pinned,Pinned_Pinned,45.243
65,XXS,600,73.0,3448.0,1522.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,893.79,0.0,36.5,5.3119,Pinned,Pinned,Pinned_Pinned,14.6
65,XXS,600,73.0,957.0,1796.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,-391.76,0.0,36.5,14.5889,Pinned,Pinned,Pinned_Pinned,4.029
65,XXS,600,73.0,4554.0,3662.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,427.78,25.334,5.7822,1.999,Pinned,Pinned,Pinned_Pinned,38.039
65,XXS,600,73.0,2679.0,2002.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,319.48,8.122,35.585,5.5075,Pinned,Pinned,Pinned_Pinned,11.879
65,XXS,150,73.0,543.0,580.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,-58.025,0.0,-40.45,71.5942,Pinned,Pinned,Pinned_Pinned,0.615
65,XXS,150,73.0,2805.0,2924.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,-83.92,0.0,-36.5,4.1118,Pinned,Pinned,Pinned_Pinned,18.421
65,XXS,150,73.0,1460.0,627.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,374.82,0.0,36.5,27.3448,Pinned,Pinned,Pinned_Pinned,2.426
65,XXS,150,73.0,3948.0,2961.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,470.33,8.122,35.585,2.9396,Pinned,Pinned,Pinned_Pinned,27.498
65,XXS,150,73.0,1947.0,2378.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,-204.66,6.5621,28.751,6.8683,Pinned,Pinned,Pinned_Pinned,10.335
65,XXS,300,73.0,1065.0,4719.0,14.02,56.25,1.5,76.2,95.25,23.9,52.3,-1729.6,12.795,26.57,4.3892,Pinned,Pinned,Pinned_Pinned,26.507
65,XXS,300,73.0,4847.0,2467.0,14.02,56.25,1.5,76.2,95.25,23.9,52.3,1109.5,0.0,-36.5,2.465,Pinned,Pinned,Pinned_Pinned,31.797
65,XXS,300,73.0,970.0,4050.0,14.02,56.25,1.5,76.2,95.25,23.9,52.3,-1467.5,7.3421,32.168,5.6482,Pinned,Pinned,Pinned_Pinned,18.67
65,XXS,300,73.0,3716.0,4779.0,14.02,56.25,1.5,76.2,95.25,23.9,52.3,-500.49,23.412,11.274,1.801,Pinned,Pinned,Pinned_Pinned,40.971
65,XXS,300,73.0,3681.0,4972.0,14.02,56.25,1.5,76.2,95.25,23.9,52.3,-578.4,14.316,29.727,1.7477,Pinned,Pinned,Pinned_Pinned,42.725
65,XXS,600,73.0,4528.0,437.0,14.02,68.75,6.4,79.2,95.25,28.4,52.3,2000.2,0.0,36.5,6.5074,Pinned,Pinned,Pinned_Pinned,34.175
65,XXS,600,73.0,2221.0,4187.0,14.02,68.75,6.4,79.2,95.25,28.4,52.3,-872.99,7.3421,32.168,2.9701,Pinned,Pinned,Pinned_Pinned,23.172
65,XXS,600,73.0,343.0,3994.0,14.02,68.75,6.4,79.2,95.25,28.4,52.3,-1809.6,8.122,35.585,8.5551,Pinned,Pinned,Pinned_Pinned,27.561
65,XXS,600,73.0,2063.0,4642.0,14.02,68.75,6.4,79.2,95.25,28.4,52.3,-1178.7,8.122,35.585,2.8285,Pinned,Pinned,Pinned_Pinned,26.406
65,XXS,600,73.0,1672.0,625.0,14.02,68.75,6.4,79.2,95.25,28.4,52.3,471.03,8.122,35.585,19.049,Pinned,Pinned,Pinned_Pinned,2.79
80,40,150,88.9,935.0,3487.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,-1225.0,9.2802,-40.659,11.1241,Pinned,Pinned,Pinned_Pinned,8.22
80,40,150,88.9,3926.0,3788.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,100.72,0.0,-44.45,3.5743,Pinned,Pinned,Pinned_Pinned,15.213
80,40,150,88.9,2975.0,2599.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,189.85,0.0,-44.45,6.5651,Pinned,Pinned,Pinned_Pinned,9.392
80,40,150,88.9,4997.0,932.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,2023.5,9.2802,-40.659,6.4422,Pinned,Pinned,Pinned_Pinned,22.073
80,40,150,88.9,410.0,2469.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,-1022.9,0.0,44.45,26.621,Pinned,Pinned,Pinned_Pinned,4.339
80,40,300,88.9,1740.0,4040.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,-1118.5,8.9748,39.321,6.1724,Pinned,Pinned,Pinned_Pinned,9.538
80,40,300,88.9,4716.0,1810.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,1400.4,9.2802,-40.659,4.9217,Pinned,Pinned,Pinned_Pinned,15.838
80,40,300,88.9,962.0,1556.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,-268.6,0.0,44.45,26.3941,Pinned,Pinned,Pinned_Pinned,1.797
80,40,300,88.9,3580.0,2344.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,565.3,9.5856,-41.997,5.6135,Pinned,Pinned,Pinned_Pinned,10.848
80,40,300,88.9,2597.0,4917.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,-1120.2,0.0,-44.45,3.6589,Pinned,Pinned,Pinned_Pinned,18.163
80,40,600,88.9,996.0,879.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,82.6,0.0,-44.45,41.3116,Pinned,Pinned,Pinned_Pinned,0.962
80,40,600,88.9,3242.0,994.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,1048.0,8.9748,-39.321,11.3135,Pinned,Pinned,Pinned_Pinned,6.888
80,40,600,88.9,4197.0,770.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,1671.7,9.8911,43.336,8.9038,Pinned,Pinned,Pinned_Pinned,14.11
80,40,600,88.9,2898.0,1765.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,522.96,0.0,-44.45,8.6354,Pinned,Pinned,Pinned_Pinned,6.473
80,40,600,88.9,1275.0,4628.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,-1617.8,8.9748,-39.321,6.1242,Pinned,Pinned,Pinned_Pinned,13.639
80,40,150,88.9,1622.0,2802.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,-497.37,0.0,-44.45,7.8314,Pinned,Pinned,Pinned_Pinned,5.511
80,40,150,88.9,3947.0,1835.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,955.3,0.0,-44.45,5.1734,Pinned,Pinned,Pinned_Pinned,8.721
80,40,150,88.9,4491.0,573.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,1885.8,0.0,-44.45,8.4185,Pinned,Pinned,Pinned_Pinned,17.116
80,40,150,88.9,4040.0,3709.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,23.9,0.0,-95.25,2.8366,Pinned,Pinned,Pinned_Pinned,17.295
80,40,150,88.9,4700.0,1051.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,1713.3,0.0,-44.45,6.033,Pinned,Pinned,Pinned_Pinned,14.054
80,40,300,88.9,1690.0,3452.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,-726.08,0.0,-44.45,5.1927,Pinned,Pinned,Pinned_Pinned,7.294
80,40,300,88.9,1596.0,1681.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,28.4,0.0,-107.95,9.8434,Pinned,Pinned,Pinned_Pinned,2.912
80,40,300,88.9,2001.0,594.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,584.6,0.0,-44.45,18.8206,Pinned,Pinned,Pinned_Pinned,2.009
80,40,300,88.9,802.0,1332.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,-209.42,0.0,44.45,20.9763,Pinned,Pinned,Pinned_Pinned,1.5
80,40,300,88.9,967.0,4640.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,-1698.0,0.0,-44.45,5.7697,Pinned,Pinned,Pinned_Pinned,11.011
80,40,600,88.9,2696.0,790.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,796.76,0.0,-44.45,10.6971,Pinned,Pinned,Pinned_Pinned,3.48
80,40,600,88.9,846.0,2586.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,-739.72,0.0,-44.45,10.5151,Pinned,Pinned,Pinned_Pinned,3.026
80,40,600,88.9,4138.0,1328.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,1188.6,0.0,-44.45,4.8983,Pinned,Pinned,Pinned_Pinned,8.738
80,40,600,88.9,3731.0,3156.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,279.82,0.0,-44.45,2.7328,Pinned,Pinned,Pinned_Pinned,10.508
80,40,600,88.9,622.0,2793.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,-955.43,0.0,-44.45,12.4127,Pinned,Pinned,Pinned_Pinned,3.18
80,40,150,88.9,3200.0,4085.0,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-376.11,0.0,-44.45,3.3374,Pinned,Pinned,Pinned_Pinned,15.395
80,40,150,88.9,1997.0,666.0,5.49,21.75,1.5,69.9,95.25,22.4,63.5,599.47,0.0,-44.45,22.5324,Pinned,Pinned,Pinned_Pinned,2.251
80,40,150,88.9,3735.0,4514.0,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-309.0,0.0,-44.45,2.6637,Pinned,Pinned,Pinned_Pinned,19.821
80,40,150,88.9,3205.0,4912.0,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-740.42,9.8911,-43.336,2.7872,Pinned,Pinned,Pinned_Pinned,19.545
